"campaignid","sample","family","genus","species","length","number","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","10","Labridae","Pseudolabrus","biserialis",134.61322,1,"4462.58567","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Labridae","Suezichthys","bifurcatus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Labridae","Suezichthys","cyanolaemus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Labridae",NA,"sp1",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Labridae",NA,NA,NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Acanthaluteres","vittiger",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","flavolineata",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","freycineti",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","galii",268.27476,1,"3759.37271","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","hippocrepis",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","scaber",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Meuschenia","venusta",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae","Scobinichthys","granulatus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Monacanthidae",NA,"spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Mullidae","Upeneichthys","vlamingii",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Muraenidae","Gymnothorax","prasinus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Neosebastidae","Neosebastes","bougainvillii",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Neosebastidae","Neosebastes","nigropunctatus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Neosebastidae","Neosebastes","pandus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Odacidae","Siphonognathus","caninis",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Odacidae","Siphonognathus","spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Odontaspididae","Furgaleus","macki",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Oplegnathidae","Oplegnathus","woodwardi",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Orectolobidae","Orectolobus","spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Ostraciidae","Anoplocapros","lenticularis",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Parascylliidae","Parascyllium","variolatum",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pempherididae","Parapriacanthus","elongatus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pempherididae","Pempheris","klunzingeri",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Platycephalidae","Platycephalus","speculator",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Platycephalidae","Platycephalus","spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Plesiopidae","Trachinops","noarlungae",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","klunzingeri",71.19976,1,"2653.62120","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","klunzingeri",76.83526,1,"2321.46030","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","klunzingeri",73.82371,1,"2988.13301","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","klunzingeri",67.18446,1,"2119.46295","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","klunzingeri",68.8417,1,"2419.81713","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","westaustralis",70.63306,1,"1670.09823","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Chromis","westaustralis",93.17563,1,"1964.94210","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Parma","mccullochi",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Parma","occidentalis",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Pomacentridae","Parma","spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scombridae","Thunnus","spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",62.44316,2,"1436.33509","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",87.21848,2,"1077.27122","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",79.51187,2,"805.99333","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",72.8268,3,"1290.50681","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Scorpis","aequipinnis",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Scorpis","georgiana",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Tilodon","sexfasciatus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scyliorhinidae","Aulohalaelurus","labiosus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Serranidae","Caesioperca","rasor",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Serranidae","Caesioperca","sp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Serranidae","Caesioperca","sp1",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Serranidae","Epinephelides","armatus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Serranidae","Hypoplectrodes","nigroruber",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Serranidae","Othos","dentex",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Sparidae","Chrysophrys","auratus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Sphyraenidae","Sphyraena","novaehollandiae",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","SUS","SUS","SUS",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Triakidae","Furgaleus","macki",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Triakidae","Mustelus","antarcticus",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Triglidae","Chelidonichthys","kumu",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"790.86651","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Urolophidae","Trygonoptera","ovalis",NA,1,"851.81752","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10",NA,NA,"spp",NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10",NA,NA,NA,NA,0,NA,"18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Aplodactylidae","Aplodactylus","westralis",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Arripidae","Arripis","georgianus",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Aulopidae","Latropiscis","purpurissatus",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Pseudocaranx","sp",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Pseudocaranx","spp",99.38691,1,"1722.71745","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Pseudocaranx","spp",101.41698,1,"1746.81452","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Seriola","hippos",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Seriola","lalandi",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae",NA,NA,NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carcharhinidae","Carcharhinus","brevipinna",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carcharhinidae","Carcharhinus","spp",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Chaetodontidae","Chelmonops","curiosus",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Cheilodactylidae","Dactylophora","nigricans",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Cheilodactylidae","Nemadactylus","valenciennesi",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Dasyatidae","Dasyatis","brevicaudata",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Enoplosidae","Enoplosus","armatus",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Gerreidae","Parequula","melbournensis",116.08474,1,"1706.10451","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Gerreidae","Parequula","melbournensis",92.14952,1,"1339.48312","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Gobiesocidae",NA,"spp",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Gobiesocidae",NA,NA,NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Heterodontidae","Heterodontus","portusjacksoni",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Kyphosidae","Girella","tephraeops",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Achoerodus","gouldii",NA,0,NA,"15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
