OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity
4.11	1	4.11_L378.avi	21814	4.11_R377.avi	22000	14.54267	time seabed	9.292	531.54035	3.56786	6.62373	2799.36189	8.2026	14.97962	3.57099	-398.75186	22.67015	-2770.72373	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.11	2	4.11_L378.avi	21856	4.11_R377.avi	22042	14.57067	time seabed	9.32	341.60425	1.52911	5.4139	1471.60382	9.89149	25.59108	18.16651	243.05403	-69.50327	-1449.7282	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.11	4	4.11_L378.avi	44905	4.11_R377.avi	45107	29.93667	time seabed	24.686	412.99977	1.86913	4.13183	2807.5247	3.72065	5.28561	0.4647	-17.41756	-181.35108	-2801.60728	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
4.11	5	4.11_L378.avi	46705	4.11_R377.avi	46891	31.13667	time seabed	25.886	317.27396	6.901	2.07085	3073.31397	8.02685	29.23733	2.23627	409.69028	-127.75956	-3043.20392	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.11	6	4.11_L378.avi	85515	4.11_R377.avi	85717	57.01	time seabed	51.75933	451.4174	4.59516	6.62966	5026.52464	8.61927	4.35292	24.33441	-347.64414	668.30133	-4969.75521	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.11	8	4.11_L378.avi	85561	4.11_R377.avi	85762	57.04067	time seabed	51.79	471.02869	2.67204	2.12216	1467.52128	3.52703	51.62105	6.69226	67.8081	59.60491	-1464.74162	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.11	10	4.11_L378.avi	85739	4.11_R377.avi	85941	57.15933	time seabed	51.90867	487.93739	1.51899	4.41252	1747.29435	12.77231	12.83821	2.95213	364.83476	-126.93789	-1704.05984	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.12	1	4.12_L375.avi	68272	4.12_R376.avi	67319	45.51467	Time seabed	17.758	656.77439	4.59917	0.85661	2199.91286	11.30869	39.11699	0.74554	410.35316	133.075	-2157.20141	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing
4.12	2	4.12_L375.avi	95896	4.12_R376.avi	94943	63.93067	Time seabed	36.174	398.0676	7.12704	1.83493	2456.2026	21.4049	84.12997	16.1655	880.54177	167.90244	-2286.78512	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.12	3	4.12_L375.avi	99446	4.12_R376.avi	98493	66.29733	Time seabed	38.54067	413.67299	4.28918	2.47144	3975.08996	13.5805	8.37467	3.46421	389.56953	848.21242	-3863.95024	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.12	4	4.12_L375.avi	99464	4.12_R376.avi	98511	66.30933	Time seabed	38.55267	422.30821	5.35204	6.84135	3607.94113	12.58378	14.93665	3.61844	420.57273	664.0747	-3521.27287	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.12	5	4.12_L375.avi	99473	4.12_R376.avi	98520	66.31533	Time seabed	38.55867	375.45639	2.095	2.98081	3320.26619	10.35465	1.87952	2.7774	-232.6905	549.55372	-3266.1925	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.12	7	4.12_L375.avi	114695	4.12_R376.avi	113742	76.46333	Time seabed	48.70667	1065.47207	5.84833	3.42192	3546.37963	11.6208	16.77307	2.49604	-190.50659	688.48887	-3473.68663	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing
4.12	8	4.12_L375.avi	130484	4.12_R376.avi	129531	86.98933	Time seabed	59.23267	587.78476	3.57978	3.5191	2732.47176	12.18294	15.91599	9.16905	-515.40276	258.60825	-2670.93311	Carangidae	Seriola	dumerili	37337025	1	AD	Passing
4.12	9	4.12_L375.avi	130484	4.12_R376.avi	129531	86.98933	Time seabed	59.23267	653.67132	6.18395	1.95442	3037.90994	12.22349	26.65879	8.24395	431.00617	477.43486	-2969.03797	Carangidae	Seriola	dumerili	37337025	1	AD	Passing
5.02	0	5.02_L378.avi	10027	5.02_R377.avi	9962	6.68467	1	2.44667	429.04727	2.34821	1.54049	2283.93305	3.7892	14.99412	0.35897	-106.86539	-106.5898	-2278.94023	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
5.02	1	5.02_L378.avi	32444	5.02_R377.avi	32379	21.62933	1	17.39133	271.61849	3.25381	2.6543	2399.50214	3.77991	21.15621	3.5779	-48.33861	-150.6182	-2394.28237	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing
5.02	2	5.02_L378.avi	45588	5.02_R377.avi	45523	30.392	1	26.154	323.95919	5.31326	1.75236	3415.75242	16.38452	12.11454	4.48196	946.61323	179.72147	-3277.03954	Carangidae	Seriolina	nigrofasciata	37337014	1	AD	Passing
5.02	3	5.02_L378.avi	59991	5.02_R377.avi	59926	39.994	1	35.756	465.64262	1.70114	2.00112	2468.88724	3.02638	5.53849	2.49112	-126.28986	32.2659	-2465.44397	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing
5.02	4	5.02_L378.avi	64096	5.02_R377.avi	64031	42.73067	1	38.49267	383.91597	5.84887	2.1281	4074.35756	10.88793	9.2919	6.12767	-752.22797	162.59512	-4001.01305	Monacanthidae	Aluterus	monoceros	37465022	1	AD	Passing
5.02	5	5.02_L378.avi	64179	5.02_R377.avi	64114	42.786	1	38.548	441.2664	6.08701	4.40674	2888.05553	16.07646	29.96949	10.4713	779.86275	177.28559	-2775.11236	Monacanthidae	Aluterus	monoceros	37465022	1	AD	Passing
5.02	6	5.02_L378.avi	66678	5.02_R377.avi	66613	44.452	1	40.214	364.84068	1.73646	0.3808	2401.4607	9.81228	1.31053	12.49808	-384.36981	140.54378	-2366.33066	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing
5.02	7	5.02_L378.avi	66699	5.02_R377.avi	66634	44.466	1	40.228	334.32764	6.05431	1.9772	3069.89607	17.8163	26.88351	19.5589	-927.05685	151.06437	-2922.67122	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing
5.02	8	5.02_L378.avi	69713	5.02_R377.avi	69648	46.47533	1	42.23733	421.04004	1.11926	1.78099	1514.72059	12.29392	9.53038	10.08566	-302.01968	-113.1642	-1479.98529	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.02	9	5.02_L378.avi	69883	5.02_R377.avi	69818	46.58867	1	42.35067	522.99776	0.81902	2.24053	1280.65189	10.94122	4.96175	7.58481	173.55791	-170.17855	-1257.37273	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.02	10	5.02_L378.avi	75804	5.02_R377.avi	75739	50.536	1	46.298	408.83733	3.30566	4.75419	2477.58353	13.60777	17.67385	3.94918	579.81602	59.98597	-2408.03555	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing
5.02	11	5.02_L378.avi	75806	5.02_R377.avi	75741	50.53733	1	46.29933	363.65533	5.01547	2.23613	3860.40243	9.75485	8.87158	4.78382	650.64219	-66.96545	-3804.58766	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing
5.02	12	5.02_L378.avi	81877	5.02_R377.avi	81812	54.58467	1	50.34667	1511.98984	8.51243	4.77134	3809.4042	7.68648	21.43053	5.45033	-501.43745	90.37626	-3775.17589	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing
5.02	13	5.02_L378.avi	83531	5.02_R377.avi	83466	55.68733	1	51.44933	297.73662	3.53886	0.42993	1828.25709	7.20225	45.35717	10.28697	-225.12335	-43.10383	-1813.83172	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.02	15	5.02_L378.avi	83622	5.02_R377.avi	83557	55.748	1	51.51	308.59948	0.96392	1.58692	1725.02494	5.47401	1.02175	13.15106	-154.69075	56.12368	-1717.1581	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.02	17	5.02_L378.avi	90809	5.02_R377.avi	90744	60.53933	1	56.30133	295.96657	7.92993	0.82996	5509.28749	9.72729	6.0643	7.84469	810.27502	458.17277	-5430.0811	Carangidae	Decapterus	spp		1	AD	Passing
5.02	20	5.02_L378.avi	90835	5.02_R377.avi	90770	60.55667	1	56.31867	257.01746	8.81384	2.4518	4491.35321	16.25586	12.38228	2.62193	-1162.39783	479.0766	-4311.79435	Carangidae	Decapterus	spp		1	AD	Passing
5.02	21	5.02_L378.avi	90858	5.02_R377.avi	90793	60.572	1	56.334	279.87911	8.4971	13.11953	3439.34937	18.8085	30.55454	7.31718	1069.64948	292.29608	-3255.69303	Carangidae	Decapterus	spp		1	AD	Passing
5.02	24	5.02_L378.avi	90862	5.02_R377.avi	90797	60.57467	1	56.33667	299.52778	3.38978	0.55769	2511.56946	10.31386	18.91188	3.15859	-414.51488	174.30507	-2470.98691	Carangidae	Decapterus	spp		1	AD	Passing
5.02	29	5.02_L378.avi	90869	5.02_R377.avi	90804	60.57933	1	56.34133	338.00479	3.05027	2.01058	2488.50851	11.74738	18.63103	8.54598	123.79706	491.29575	-2436.38613	Carangidae	Decapterus	spp		1	AD	Passing
5.02	30	5.02_L378.avi	90869	5.02_R377.avi	90804	60.57933	1	56.34133	283.26057	5.60277	2.70638	2327.83751	15.34539	52.48211	20.69709	-601.28246	133.99647	-2244.84561	Carangidae	Decapterus	spp		1	AD	Passing
5.02	33	5.02_L378.avi	90874	5.02_R377.avi	90809	60.58267	1	56.34467	323.20874	6.11218	2.43876	2621.51682	14.74551	38.76765	5.43023	552.0582	374.76314	-2535.17944	Carangidae	Decapterus	spp		1	AD	Passing
5.02	34	5.02_L378.avi	90874	5.02_R377.avi	90809	60.58267	1	56.34467	271.98582	2.5532	1.69362	3402.90292	9.51017	2.51228	6.9913	386.60766	408.22098	-3356.13445	Carangidae	Decapterus	spp		1	AD	Passing
5.02	35	5.02_L378.avi	90874	5.02_R377.avi	90809	60.58267	1	56.34467	322.9547	2.05175	0.52241	2610.51482	11.9348	2.56268	12.31787	-448.6038	300.32184	-2554.08478	Carangidae	Decapterus	spp		1	AD	Passing
5.02	36	5.02_L378.avi	90880	5.02_R377.avi	90815	60.58667	1	56.34867	276.33215	3.73893	2.79894	2446.26119	11.11169	23.50451	3.68837	395.97616	255.86513	-2400.402	Carangidae	Decapterus	spp		1	AD	Passing
5.02	38	5.02_L378.avi	90884	5.02_R377.avi	90819	60.58933	1	56.35133	293.97532	7.22297	8.04724	2467.97208	18.83305	77.31288	19.77346	-767.40516	214.02022	-2335.84479	Carangidae	Decapterus	spp		1	AD	Passing
5.02	40	5.02_L378.avi	90885	5.02_R377.avi	90820	60.59	1	56.352	295.0415	3.59803	3.2049	2882.29094	3.74816	16.07529	11.46305	83.84928	168.73323	-2876.12577	Carangidae	Decapterus	spp		1	AD	Passing
5.02	41	5.02_L378.avi	90886	5.02_R377.avi	90821	60.59067	1	56.35267	304.09555	3.971	5.50393	2016.12517	8.10857	45.40948	23.92067	-98.24968	266.86135	-1995.96911	Carangidae	Decapterus	spp		1	AD	Passing
5.02	42	5.02_L378.avi	90892	5.02_R377.avi	90827	60.59467	1	56.35667	284.15352	7.19944	3.64675	3221.67616	19.52879	28.94096	5.57801	1030.18747	313.88067	-3036.34484	Carangidae	Decapterus	spp		1	AD	Passing
5.02	43	5.02_L378.avi	90892	5.02_R377.avi	90827	60.59467	1	56.35667	310.82015	3.0259	5.1132	2267.44608	13.50075	23.09415	16.35917	322.56134	419.72561	-2204.78941	Carangidae	Decapterus	spp		1	AD	Passing
5.02	44	5.02_L378.avi	90896	5.02_R377.avi	90831	60.59733	1	56.35933	307.01095	2.81666	1.82921	2482.98153	8.78188	15.20258	13.24249	377.60903	33.41796	-2453.87285	Carangidae	Decapterus	spp		1	AD	Passing
5.02	45	5.02_L378.avi	90898	5.02_R377.avi	90833	60.59867	1	56.36067	306.50869	2.74	1.8446	2280.10061	14.52739	17.06649	5.75845	522.26748	233.15211	-2207.20085	Carangidae	Decapterus	spp		1	AD	Passing
5.02	46	5.02_L378.avi	90919	5.02_R377.avi	90854	60.61267	1	56.37467	282.83444	5.28446	3.08611	2197.89672	21.11032	62.54703	10.84786	-726.51045	314.35877	-2050.39292	Carangidae	Decapterus	spp		1	AD	Passing
5.02	47	5.02_L378.avi	92426	5.02_R377.avi	92361	61.61733	1	57.37933	314.00492	1.30552	2.15531	2489.24136	12.10354	0.43571	10.21785	31.55839	520.98671	-2433.90622	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.03	0	5.03_L372.avi	21728	5.03_R371.avi	21842	14.48533	1	7.78933	283.53093	1.72393	19.38807	1659.70244	16.02117	20.7764	0.68758	-380.47506	255.07375	-1595.23926	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing
5.03	1	5.03_L372.avi	21728	5.03_R371.avi	21842	14.48533	1	7.78933	321.03073	1.43182	14.93143	1478.84781	13.12734	22.89338	1.95813	177.75844	284.97471	-1440.20214	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing
5.03	2	5.03_L372.avi	26774	5.03_R371.avi	26888	17.84933	1	11.15333	338.224	9.1776	37.08206	3620.25382	14.00525	27.70241	4.2072	-852.63176	201.59651	-3512.63657	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing
5.03	3	5.03_L372.avi	36928	5.03_R371.avi	37042	24.61867	1	17.92267	192.5902	6.48389	42.69251	4465.53302	11.211	8.57321	8.76567	-775.67791	389.99598	-4380.321	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing
5.03	4	5.03_L372.avi	42969	5.03_R371.avi	43083	28.646	1	21.95	261.73166	4.83749	24.57514	2421.71745	16.59907	35.35171	1.2098	658.1356	213.23922	-2320.7977	Carangidae	Decapterus	spp		1	AD	Passing
5.03	5	5.03_L372.avi	42969	5.03_R371.avi	43083	28.646	1	21.95	199.05031	7.91126	37.14585	3604.0707	11.3058	24.57061	6.54021	450.66997	544.17469	-3534.133	Carangidae	Decapterus	spp		1	AD	Passing
5.03	6	5.03_L372.avi	42974	5.03_R371.avi	43088	28.64933	1	21.95333	199.34858	7.0927	36.64976	3724.56161	11.54975	19.32949	1.60259	565.55675	486.05989	-3649.14381	Carangidae	Decapterus	spp		1	AD	Passing
5.03	7	5.03_L372.avi	42982	5.03_R371.avi	43096	28.65467	1	21.95867	202.21312	5.80248	42.72663	4233.64421	10.05548	12.41297	0.14298	47.89424	737.64827	-4168.61182	Carangidae	Decapterus	spp		1	AD	Passing
5.03	8	5.03_L372.avi	42983	5.03_R371.avi	43097	28.65533	1	21.95933	238.51543	9.24762	34.42724	3241.84136	8.91587	37.53738	7.67019	390.94759	315.59402	-3202.67011	Carangidae	Decapterus	spp		1	AD	Passing
5.03	9	5.03_L372.avi	42995	5.03_R371.avi	43109	28.66333	1	21.96733	241.41281	2.03636	27.14103	2639.9179	10.20273	3.47691	4.92356	-412.68738	219.88882	-2598.17331	Carangidae	Decapterus	spp		1	AD	Passing
5.03	10	5.03_L372.avi	42997	5.03_R371.avi	43111	28.66467	1	21.96867	179.83815	3.52723	35.24423	3394.08366	12.78445	4.80893	13.16387	-653.59648	369.99518	-3309.94246	Carangidae	Decapterus	spp		1	AD	Passing
5.03	11	5.03_L372.avi	42998	5.03_R371.avi	43112	28.66533	1	21.96933	211.77203	6.79585	38.17163	4002.57828	10.93178	16.45322	5.88447	317.44105	689.4834	-3929.94615	Carangidae	Decapterus	spp		1	AD	Passing
5.03	12	5.03_L372.avi	43000	5.03_R371.avi	43114	28.66667	1	21.97067	241.4048	3.79188	27.40367	2746.11734	18.10869	14.46637	9.45377	-814.02265	256.73871	-2610.09823	Carangidae	Decapterus	spp		1	AD	Passing
5.03	13	5.03_L372.avi	43000	5.03_R371.avi	43114	28.66667	1	21.97067	188.59596	2.15761	35.30804	3588.75786	4.69798	3.42472	0.50494	-123.83288	266.57293	-3576.70061	Carangidae	Decapterus	spp		1	AD	Passing
5.03	17	5.03_L372.avi	43001	5.03_R371.avi	43115	28.66733	1	21.97133	162.50173	2.27547	39.46241	4204.06877	10.72416	0.62247	6.04919	178.67295	761.61981	-4130.64226	Carangidae	Decapterus	spp		1	AD	Passing
5.03	18	5.03_L372.avi	43001	5.03_R371.avi	43115	28.66733	1	21.97133	193.8255	9.88663	40.4178	4145.14309	9.91942	23.09271	1.30947	409.02508	585.29725	-4083.17729	Carangidae	Decapterus	spp		1	AD	Passing
5.03	20	5.03_L372.avi	43002	5.03_R371.avi	43116	28.668	1	21.972	189.97015	8.86392	45.10051	4301.56063	8.96888	19.15939	0.80589	74.58064	666.44464	-4248.96613	Carangidae	Decapterus	spp		1	AD	Passing
5.03	21	5.03_L372.avi	43002	5.03_R371.avi	43116	28.668	1	21.972	201.72691	6.01463	37.88501	4043.98777	13.21287	10.99493	8.56391	760.60434	525.23498	-3936.93362	Carangidae	Decapterus	spp		1	AD	Passing
5.03	22	5.03_L372.avi	43003	5.03_R371.avi	43117	28.66867	1	21.97267	222.44091	9.15612	41.19516	3990.84465	15.57453	22.23533	2.41891	904.11117	575.07614	-3844.30897	Carangidae	Decapterus	spp		1	AD	Passing
5.03	23	5.03_L372.avi	43003	5.03_R371.avi	43117	28.66867	1	21.97267	233.58972	5.61032	38.7953	3882.01828	17.25166	7.33857	14.46789	1027.61711	519.10054	-3707.37152	Carangidae	Decapterus	spp		1	AD	Passing
5.03	24	5.03_L372.avi	43003	5.03_R371.avi	43117	28.66867	1	21.97267	215.93487	7.19312	68.90187	4922.79607	8.99899	10.72222	5.39732	376.22906	671.83744	-4862.2019	Carangidae	Decapterus	spp		1	AD	Passing
5.03	33	5.03_L372.avi	43004	5.03_R371.avi	43118	28.66933	1	21.97333	241.16699	2.32056	21.46609	2203.98486	17.43821	12.93211	12.29951	-582.22388	311.85613	-2102.69123	Carangidae	Decapterus	spp		1	AD	Passing
5.03	34	5.03_L372.avi	43005	5.03_R371.avi	43119	28.67	1	21.974	195.69653	4.67621	31.86059	2994.271	18.47784	16.44359	5.47718	-869.41998	380.40161	-2839.90534	Carangidae	Decapterus	spp		1	AD	Passing
5.03	39	5.03_L372.avi	43006	5.03_R371.avi	43120	28.67067	1	21.97467	210.32431	5.14242	43.19112	4302.73404	11.247	7.39607	8.73462	604.64847	581.94368	-4220.10213	Carangidae	Decapterus	spp		1	AD	Passing
5.03	40	5.03_L372.avi	43006	5.03_R371.avi	43120	28.67067	1	21.97467	213.19601	6.36691	41.20903	4177.37826	11.4461	12.46202	0.21411	568.62542	603.22388	-4094.29789	Carangidae	Decapterus	spp		1	AD	Passing
5.03	43	5.03_L372.avi	43008	5.03_R371.avi	43122	28.672	1	21.976	206.2641	6.41588	36.2583	4032.51629	8.4804	14.3038	3.58282	433.32216	407.27881	-3988.42619	Carangidae	Decapterus	spp		1	AD	Passing
5.03	46	5.03_L372.avi	43010	5.03_R371.avi	43124	28.67333	1	21.97733	191.79888	5.31259	44.76211	4474.93363	10.08392	9.0295	2.58518	350.60375	700.69797	-4405.80643	Carangidae	Decapterus	spp		1	AD	Passing
5.03	48	5.03_L372.avi	43013	5.03_R371.avi	43127	28.67533	1	21.97933	189.08321	5.3727	36.56936	3624.58726	10.72359	15.79933	8.43642	215.84555	638.95836	-3561.28849	Carangidae	Decapterus	spp		1	AD	Passing
5.03	50	5.03_L372.avi	43014	5.03_R371.avi	43128	28.676	1	21.98	215.22779	6.60871	39.00592	3933.65297	12.95457	14.93821	6.07826	672.56386	570.35049	-3833.53412	Carangidae	Decapterus	spp		1	AD	Passing
5.03	51	5.03_L372.avi	43016	5.03_R371.avi	43130	28.67733	1	21.98133	184.71905	9.80119	38.64726	3526.17695	7.80891	32.4487	5.82195	-361.42684	314.49645	-3493.47771	Carangidae	Decapterus	spp		1	AD	Passing
5.03	52	5.03_L372.avi	43016	5.03_R371.avi	43130	28.67733	1	21.98133	217.07039	2.03329	41.64064	4065.62073	6.22211	0.64507	1.5658	-62.73679	436.15483	-4041.67107	Carangidae	Decapterus	spp		1	AD	Passing
5.03	53	5.03_L372.avi	43017	5.03_R371.avi	43131	28.678	1	21.982	203.62524	7.80072	37.24131	3878.89969	16.62036	19.00507	6.75946	931.38233	602.88277	-3716.84303	Carangidae	Decapterus	spp		1	AD	Passing
5.03	54	5.03_L372.avi	43017	5.03_R371.avi	43131	28.678	1	21.982	183.56509	4.70468	41.15505	3607.54568	12.29933	10.22307	6.90588	-641.94506	422.44641	-3524.74558	Carangidae	Decapterus	spp		1	AD	Passing
5.03	55	5.03_L372.avi	43019	5.03_R371.avi	43133	28.67933	1	21.98333	182.49979	4.3975	32.2363	3032.58887	19.13684	13.83199	6.24737	-868.48306	483.82929	-2865.00291	Carangidae	Decapterus	spp		1	AD	Passing
5.03	57	5.03_L372.avi	43021	5.03_R371.avi	43135	28.68067	1	21.98467	237.47166	1.53304	25.73007	2701.54058	4.58056	3.23029	5.55542	-113.00656	183.78335	-2692.91194	Carangidae	Decapterus	spp		1	AD	Passing
5.03	58	5.03_L372.avi	43021	5.03_R371.avi	43135	28.68067	1	21.98467	182.73469	5.63488	37.23184	3826.40765	13.36909	14.17002	0.53993	438.3936	768.50497	-3722.71496	Carangidae	Decapterus	spp		1	AD	Passing
5.03	60	5.03_L372.avi	43024	5.03_R371.avi	43138	28.68267	1	21.98667	213.66373	8.03577	35.56176	3545.4869	14.03253	26.81458	6.70056	407.74377	756.83657	-3439.68324	Carangidae	Decapterus	spp		1	AD	Passing
5.03	61	5.03_L372.avi	43025	5.03_R371.avi	43139	28.68333	1	21.98733	258.86248	7.26694	29.22951	2860.46523	19.61713	40.98808	7.88054	-876.82357	391.73748	-2694.43566	Carangidae	Decapterus	spp		1	AD	Passing
5.03	62	5.03_L372.avi	43028	5.03_R371.avi	43142	28.68533	1	21.98933	204.53441	6.38821	35.59379	3606.82382	7.28102	19.1902	1.62422	51.41759	454.21335	-3577.74015	Carangidae	Decapterus	spp		1	AD	Passing
5.03	65	5.03_L372.avi	43036	5.03_R371.avi	43150	28.69067	1	21.99467	205.81046	4.20192	41.24949	3938.77296	11.30103	4.65541	8.90894	654.6187	408.94679	-3862.40461	Carangidae	Decapterus	spp		1	AD	Passing
5.03	66	5.03_L372.avi	43037	5.03_R371.avi	43151	28.69133	1	21.99533	174.30763	3.13376	37.57616	3795.44679	11.22932	1.71101	8.49925	499.19595	545.05889	-3722.78532	Carangidae	Decapterus	spp		1	AD	Passing
5.03	67	5.03_L372.avi	43038	5.03_R371.avi	43152	28.692	1	21.996	168.32269	4.46505	39.99552	4112.60269	11.69497	5.56857	7.64391	622.58483	554.37129	-4027.22751	Carangidae	Decapterus	spp		1	AD	Passing
5.03	68	5.03_L372.avi	43039	5.03_R371.avi	43153	28.69267	1	21.99667	198.02347	7.55115	37.71057	3824.86788	13.55151	20.74779	7.69773	453.01475	773.32112	-3718.38223	Carangidae	Decapterus	spp		1	AD	Passing
5.03	69	5.03_L372.avi	43042	5.03_R371.avi	43156	28.69467	1	21.99867	220.44484	5.45324	37.1218	4010.82014	12.00187	9.251	1.07241	709.23159	438.84725	-3923.14693	Carangidae	Decapterus	spp		1	AD	Passing
5.03	72	5.03_L372.avi	43062	5.03_R371.avi	43176	28.708	1	22.012	192.94813	5.4782	20.55024	2195.59591	16.86084	56.89025	12.93714	-445.59044	454.97221	-2101.21176	Carangidae	Decapterus	spp		1	AD	Passing
5.03	73	5.03_L372.avi	43063	5.03_R371.avi	43177	28.70867	1	22.01267	195.37446	9.83934	38.47029	3974.81125	15.43122	24.58905	0.16488	952.55736	459.56697	-3831.52152	Carangidae	Decapterus	spp		1	AD	Passing
5.03	74	5.03_L372.avi	51978	5.03_R371.avi	52092	34.652	1	27.956	258.86791	2.74076	22.75148	2433.85133	3.34679	16.38141	5.92797	-70.92222	123.12026	-2429.70034	Carangidae		sp1		1	AD	Passing
5.03	75	5.03_L372.avi	51982	5.03_R371.avi	52096	34.65467	1	27.95867	279.80408	1.79113	25.25893	2621.76625	9.14319	2.86903	2.08322	-316.12433	271.33921	-2588.45489	Carangidae		sp1		1	AD	Passing
5.03	76	5.03_L372.avi	52005	5.03_R371.avi	52119	34.67	1	27.974	275.5237	1.60994	26.11348	2500.24447	5.78162	5.77299	1.2056	116.19919	223.4614	-2487.52591	Carangidae		sp1		1	AD	Passing
5.03	77	5.03_L372.avi	52010	5.03_R371.avi	52124	34.67333	1	27.97733	282.29238	2.09231	22.47212	2401.63952	11.71199	8.39058	4.87075	-400.98706	277.27158	-2351.6382	Carangidae		sp1		1	AD	Passing
5.03	78	5.03_L372.avi	52065	5.03_R371.avi	52179	34.71	1	28.014	285.45822	6.03177	25.84132	2456.50277	19.68384	47.499	0.08137	-755.08116	338.35077	-2312.95851	Carangidae		sp1		1	AD	Passing
5.03	83	5.03_L372.avi	52614	5.03_R371.avi	52728	35.076	1	28.38	314.96342	3.73904	42.84426	4319.62344	9.94898	1.50428	1.95018	515.64187	539.52486	-4254.66486	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing
5.03	85	5.03_L372.avi	64372	5.03_R371.avi	64486	42.91467	1	36.21867	305.20322	5.64948	22.26143	2508.63772	18.12613	39.10816	1.0631	-780.35232	13.08919	-2384.1439	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
5.03	86	5.03_L372.avi	74121	5.03_R371.avi	74235	49.414	1	42.718	427.79043	6.58887	30.90643	2852.31924	16.61027	34.24475	1.04636	-669.46804	465.4368	-2733.29584	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.03	87	5.03_L372.avi	74251	5.03_R371.avi	74365	49.50067	1	42.80467	346.47385	3.28806	33.7843	3373.86478	14.16618	7.79607	9.76373	431.92974	703.7202	-3271.26553	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.03	88	5.03_L372.avi	84272	5.03_R371.avi	84386	56.18133	1	49.48533	199.70181	4.36981	29.3793	3118.32887	14.75809	12.90195	1.10805	771.04969	191.01672	-3015.45518	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.03	89	5.03_L372.avi	90383	5.03_R371.avi	90497	60.25533	1	53.55933	264.93054	0.95506	18.26865	1609.0417	7.84807	4.39513	13.34326	-194.75405	101.70119	-1593.97081	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing
5.03	90	5.03_L372.avi	90383	5.03_R371.avi	90497	60.25533	1	53.55933	262.72193	3.18856	18.25419	2004.22862	13.11839	30.5959	4.66358	-454.24894	24.09364	-1951.92462	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing
5.03	91	5.03_L372.avi	106557	5.03_R371.avi	106671	71.038		-1	271.66696	1.25052	17.67447	1853.49228	12.74551	1.26751	3.46218	362.06049	190.07164	-1807.82151	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	0	5.07_L375.avi	32511	5.07_R376.avi	32001	21.674	1	11.936	193.84456	1.68397	5.64536	2025.05286	6.4224	12.69829	1.68084	132.68268	183.59037	-2012.34415	Nemipteridae	Nemipterus	spp		1	AD	Passing
5.07	1	5.07_L375.avi	38527	5.07_R376.avi	38033	25.68467	1	15.94667	318.40965	2.3514	0.58753	1960.22602	13.6058	23.37088	9.83642	199.43227	415.76768	-1905.21654	Carangidae	Decapterus	spp		1	AD	Passing
5.07	2	5.07_L375.avi	38538	5.07_R376.avi	38044	25.692	1	15.954	203.79513	2.87949	3.16314	4131.06778	12.77167	4.17604	12.74803	122.26676	905.01814	-4028.86013	Carangidae	Decapterus	spp		1	AD	Passing
