campaignid,opcode,family,genus,species,count,caab_code
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Carangidae,Scomberoides,commersonnianus,1,37337032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Carangidae,Selaroides,leptolepis,14,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Lethrinidae,Lethrinus,genivittatus,7,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Nemipteridae,Pentapodus,porosus,3,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Nemipteridae,Pentapodus,vitta,33,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Platycephalidae,Platycephalus,westraliae,1,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-062,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Blenniidae,Aspidontus,taeniatus,1,37408008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Labridae,Cheilio,inermis,2,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Labridae,Choerodon,cyanodus,2,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Labridae,Halichoeres,nebulosus,4,37384118
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Mullidae,Parupeneus,indicus,1,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Pomacentridae,Pomacentrus,coelestis,9,37372111
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Pomacentridae,Pomacentrus,milleri,4,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Pomacentridae,Pomacentrus,nagasakiensis,1,37372119
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Pseudochromidae,Unknown,spp,1,37313000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-005,Serranidae,Epinephelus,rivulatus,1,37311022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Labridae,Cheilio,inermis,1,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Labridae,Coris,caudimacula,2,37384092
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Labridae,Halichoeres,nebulosus,3,37384118
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Labridae,Thalassoma,lunare,1,37384167
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Lethrinidae,Lethrinus,laticaudis,2,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Muraenidae,Gymnothorax,undulatus,1,37060053
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Nemipteridae,Pentapodus,emeryii,1,37347027
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Pomacentridae,Pomacentrus,coelestis,7,37372111
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Pomacentridae,Pomacentrus,milleri,2,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Pomacentridae,Pomacentrus,nagasakiensis,6,37372119
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Pomacentridae,Pomacentrus,spp,2,37372918
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Pomacentridae,Unknown,spp,1,37372000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Pseudochromidae,Unknown,spp,1,37313000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-063,Serranidae,Plectropomus,spp,1,37311940
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Apogonidae,Unknown,spp,1,37327926
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Blenniidae,Plagiotremus,rhinorhynchos,2,37408004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Carangidae,Selaroides,leptolepis,1,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Carangidae,Turrum,caeruleopinnatum,1,37337021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Chaetodontidae,Chelmon,marginalis,2,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Hemiscylliidae,Chiloscyllium,punctatum,1,37013008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Coris,pictoides,2,37384096
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Halichoeres,nebulosus,2,37384118
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Labroides,dimidiatus,2,37384028
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Leptojulis,cyanopleura,2,37384027
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Lutjanidae,Lutjanus,carponotatus,1,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Mullidae,Parupeneus,barberinoides,1,37355021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Mullidae,Parupeneus,indicus,3,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Nemipteridae,Pentapodus,emeryii,3,37347027
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Nemipteridae,Scolopsis,regina,1,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Pomacentridae,Pomacentrus,coelestis,33,37372111
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Pomacentridae,Pomacentrus,milleri,3,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Pomacentridae,Pomacentrus,nagasakiensis,1,37372119
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Serranidae,Epinephelus,bilobatus,1,37311062
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-064,Serranidae,Epinephelus,rivulatus,3,37311022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Apogonidae,Ostorhinchus,cookii,2,37327050
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Apogonidae,Ostorhinchus,spp,2,37327931
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Blenniidae,Aspidontus,taeniatus,1,37408008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Blenniidae,Plagiotremus,rhinorhynchos,1,37408004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Chaetodontidae,Chelmon,marginalis,1,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Gobiidae,Unknown,spp,2,37428000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Labridae,Coris,pictoides,2,37384096
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Lutjanidae,Lutjanus,carponotatus,2,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Mullidae,Parupeneus,barberinoides,1,37355021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Nemipteridae,Scolopsis,regina,1,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Pomacentridae,Pomacentrus,coelestis,2,37372111
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Pomacentridae,Pomacentrus,milleri,5,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Pomacentridae,Pomacentrus,nagasakiensis,2,37372119
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Serranidae,Epinephelus,bilobatus,1,37311062
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Serranidae,Epinephelus,quoyanus,1,37311040
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Serranidae,Epinephelus,rivulatus,2,37311022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C05-065,Serranidae,Unknown,spp,1,37311910
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Carangidae,Selaroides,leptolepis,8,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Leiognathidae,Unknown,spp,17,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Monacanthidae,Paramonacanthus,choirocephalus,3,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Nemipteridae,Nemipterus,furcosus,1,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Nemipteridae,Pentapodus,vitta,2,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Nemipteridae,Unknown,spp,1,37347000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-006,Terapontidae,Pelates,octolineatus,2,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Carangidae,Alepes,apercna,1,37337010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Carangidae,Selaroides,leptolepis,4,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Carangidae,Seriolina,nigrofasciata,1,37337014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Carcharhinidae,Carcharhinus,spp,1,37018904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Leiognathidae,Unknown,spp,2,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Nemipteridae,Pentapodus,vitta,7,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Pinguipedidae,Parapercis,nebulosa,5,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-069,Terapontidae,Pelates,octolineatus,5,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Carangidae,Pantolabus,radiatus,3,37337047
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Carangidae,Selaroides,leptolepis,4,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Leiognathidae,Unknown,spp,2,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Nemipteridae,Nemipterus,furcosus,1,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Nemipteridae,Pentapodus,porosus,5,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Nemipteridae,Pentapodus,vitta,5,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Nemipteridae,Scolopsis,meridiana,1,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Pinguipedidae,Parapercis,nebulosa,5,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Sillaginidae,Sillago,spp,1,37330904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Terapontidae,Pelates,octolineatus,8,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-070,Terapontidae,Terapon,theraps,1,37321003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Carangidae,Atropus,hedlandensis,1,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Carangidae,Selaroides,leptolepis,6,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Carangidae,Seriolina,nigrofasciata,1,37337014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Mullidae,Upeneus,spp,1,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Nemipteridae,Pentapodus,vitta,7,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Pinguipedidae,Parapercis,nebulosa,5,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-071,Terapontidae,Pelates,octolineatus,3,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Carangidae,Atropus,hedlandensis,2,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Carangidae,Selaroides,leptolepis,6,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Carangidae,Seriolina,nigrofasciata,1,37337014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Leiognathidae,Unknown,spp,4,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Monacanthidae,Paramonacanthus,choirocephalus,2,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Mullidae,Upeneus,spp,1,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Nemipteridae,Nemipterus,furcosus,1,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Nemipteridae,Pentapodus,vitta,7,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Nemipteridae,Scolopsis,meridiana,3,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Nemipteridae,Unknown,spp,1,37347000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Synodontidae,Saurida,undosquamis,2,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C06-072,Terapontidae,Pelates,octolineatus,15,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Carangidae,Selaroides,leptolepis,9,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Carangidae,Turrum,fulvoguttatum,9,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Chaetodontidae,Parachaetodon,ocellatus,2,37365003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Labridae,Cheilio,inermis,1,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Lethrinidae,Lethrinus,punctulatus,2,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Lutjanidae,Lutjanus,lemniscatus,1,37346010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Lutjanidae,Symphorus,nematophorus,1,37346017
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Monacanthidae,Monacanthus,chinensis,1,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Mullidae,Parupeneus,indicus,3,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Nemipteridae,Pentapodus,vitta,1,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Serranidae,Epinephelus,bilobatus,1,37311062
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-007,Sphyraenidae,Sphyraena,obtusata,1,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Lethrinidae,Lethrinus,genivittatus,2,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Lethrinidae,Lethrinus,laticaudis,3,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Lethrinidae,Lethrinus,spp,1,37351902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Lutjanidae,Symphorus,nematophorus,1,37346017
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Nemipteridae,Pentapodus,vitta,3,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-073,Sphyraenidae,Sphyraena,obtusata,39,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Carangidae,Scomberoides,commersonnianus,1,37337032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Labridae,Cheilio,inermis,1,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Labridae,Choerodon,cyanodus,4,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Labridae,Halichoeres,nebulosus,1,37384118
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Labridae,Stethojulis,spp,2,37384942
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Lethrinidae,Lethrinus,punctulatus,5,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Mullidae,Parupeneus,barberinoides,1,37355021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Nemipteridae,Pentapodus,vitta,1,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Pomacentridae,Pomacentrus,milleri,1,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-074,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Acanthuridae,Acanthurus,grammoptilus,2,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Carangidae,Scomberoides,commersonnianus,1,37337032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Chaetodontidae,Parachaetodon,ocellatus,2,37365003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Cheilio,inermis,7,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Choerodon,cyanodus,3,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Pteragogus,enneacanthus,1,37384153
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Scarus,schlegeli,1,37386029
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Stethojulis,spp,6,37384942
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Lethrinidae,Lethrinus,atkinsoni,2,37351013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Mullidae,Parupeneus,barberinoides,14,37355021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Mullidae,Parupeneus,indicus,2,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Nemipteridae,Pentapodus,vitta,3,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Nemipteridae,Scolopsis,regina,3,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Pomacanthidae,Pomacanthus,spp,1,37365916
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Pomacentridae,Pomacentrus,milleri,8,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Pseudochromidae,Labracinus,lineatus,1,37313003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-075,Serranidae,Epinephelus,rivulatus,1,37311022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Carangidae,Turrum,gymnostethus,1,37337022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Hemiramphidae,Hyporhamphus,dussumieri,6,37234008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Lethrinidae,Lethrinus,spp,3,37351902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Nemipteridae,Pentapodus,vitta,5,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-076,Pomacentridae,Abudefduf,bengalensis,2,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Carangidae,Atropus,hedlandensis,3,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Carangidae,Gnathanodon,speciosus,7,37337012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Carangidae,Scomberoides,commersonnianus,3,37337032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Elopidae,Elops,spp,1,37053901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Lethrinidae,Lethrinus,microdon,1,37351011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Lethrinidae,Lethrinus,nebulosus,1,37351008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Lethrinidae,Lethrinus,spp,2,37351902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Lethrinidae,Unknown,spp,1,37351000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Lutjanidae,Lutjanus,lemniscatus,1,37346010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Mullidae,Parupeneus,indicus,3,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Nemipteridae,Scolopsis,meridiana,1,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Nemipteridae,Scolopsis,regina,1,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C07-077,Sphyraenidae,Sphyraena,jello,1,37382004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Carangidae,Gnathanodon,speciosus,1,37337012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Labridae,Cheilio,inermis,1,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Labridae,Choerodon,cyanodus,5,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Labridae,Stethojulis,spp,2,37384942
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Lethrinidae,Lethrinus,punctulatus,6,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Mullidae,Parupeneus,indicus,3,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Nemipteridae,Pentapodus,vitta,11,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Nemipteridae,Scaevius,milii,2,37347020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Pomacentridae,Abudefduf,bengalensis,9,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Pomacentridae,Unknown,spp,11,37372000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Pseudochromidae,Labracinus,lineatus,1,37313003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-008,Serranidae,Epinephelus,rivulatus,1,37311022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-078,Acanthuridae,Acanthurus,grammoptilus,20,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-078,Blenniidae,Meiacanthus,grammistes,1,37408005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C08-078,Carcharhinidae,Carcharhinus,melanopterus,1,37018036
