OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NCB680	159	NCB680_L75.avi	117984	32.80604	29.36706	758.27848	354.73566	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	Analysis	NA	NA
NCB680	160	NCB680_L75.avi	117984	32.80604	29.36706	1299.03797	539.39258	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	Analysis	NA	NA
NCB680	161	NCB680_L75.avi	117984	32.80604	29.36706	443.5443	46.16423	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	Analysis	NA	NA
NCB680	162	NCB680_L75.avi	118827	33.04044	29.60146	884.65823	376.60292	Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing	NA	Analysis	NA	NA
NCB680	163	NCB680_L75.avi	125354	34.85531	31.41632	1822.78481	714.33071	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	164	NCB680_L75.avi	127150	35.35469	31.91571	601.51899	250.25872	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	Analysis	NA	NA
NCB680	165	NCB680_L75.avi	128376	35.69559	32.2566	1565.16456	461.64229	Lutjanidae	Symphorus	nematophorus	37346017	1	AD	Passing	NA	Analysis	NA	NA
NCB680	166	NCB680_L75.avi	129001	35.86937	32.43039	1160.50633	430.05624	Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing	NA	Analysis	NA	NA
NCB680	167	NCB680_L75.avi	129001	35.86937	32.43039	1775.39241	399.68504	Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing	NA	Analysis	NA	NA
NCB680	168	NCB680_L75.avi	141510	39.34756	35.90858	947.8481	643.86952	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Feeding	NA	Analysis	NA	NA
NCB680	169	NCB680_L75.avi	143824	39.99098	36.552	359.6962	360.8099	Lutjanidae	Symphorus	nematophorus	37346017	1	AD	Passing	NA	Analysis	NA	NA
NCB680	170	NCB680_L75.avi	143824	39.99098	36.552	1678.17722	166.4342	Lutjanidae	Symphorus	nematophorus	37346017	1	AD	Passing	NA	Analysis	NA	NA
NCB680	171	NCB680_L75.avi	187162	52.04133	48.60235	639.18987	715.54556	Labridae	Labroides	dimidiatus	37384028	1	AD	Passing	NA	Analysis	NA	NA
NCB680	172	NCB680_L75.avi	187162	52.04133	48.60235	921.11392	700.96738	Labridae	Labroides	dimidiatus	37384028	1	AD	Passing	NA	Analysis	NA	NA
NCB680	173	NCB680_L75.avi	203170	56.49243	53.05345	855.49367	733.76828	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	174	NCB680_L75.avi	203170	56.49243	53.05345	637.97468	683.95951	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	175	NCB680_L75.avi	203170	56.49243	53.05345	540.75949	761.70979	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	176	NCB680_L75.avi	203170	56.49243	53.05345	368.20253	691.24859	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	177	NCB680_L75.avi	203170	56.49243	53.05345	348.75949	580.69741	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	178	NCB680_L75.avi	203170	56.49243	53.05345	664.70886	483.50956	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	179	NCB680_L75.avi	203170	56.49243	53.05345	472.70886	646.29921	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	180	NCB680_L75.avi	203170	56.49243	53.05345	558.98734	677.88526	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	181	NCB680_L75.avi	203170	56.49243	53.05345	1001.31646	636.58043	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	182	NCB680_L75.avi	204251	56.79301	53.35403	475.13924	704.61192	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB680	183	NCB680_L75.avi	204251	56.79301	53.35403	631.89873	759.28009	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB680	184	NCB680_L75.avi	204674	56.91063	53.47164	985.51899	856.46794	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	185	NCB680_L75.avi	204674	56.91063	53.47164	591.79747	762.92463	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	186	NCB680_L75.avi	204674	56.91063	53.47164	405.87342	734.98313	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	187	NCB680_L75.avi	204674	56.91063	53.47164	181.06329	523.59955	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	188	NCB680_L75.avi	204674	56.91063	53.47164	577.21519	587.9865	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	189	NCB680_L75.avi	204674	56.91063	53.47164	854.27848	660.87739	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	190	NCB680_L75.avi	204674	56.91063	53.47164	921.11392	713.11586	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	191	NCB680_L75.avi	204674	56.91063	53.47164	80.20253	683.95951	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	192	NCB680_L75.avi	204674	56.91063	53.47164	257.62025	558.83015	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	193	NCB680_L75.avi	204674	56.91063	53.47164	789.87342	509.02137	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	194	NCB680_L75.avi	204674	56.91063	53.47164	1254.07595	556.40045	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	195	NCB680_L75.avi	204674	56.91063	53.47164	844.55696	754.4207	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB680	196	NCB680_L75.avi	228817	63.62371	60.18473	776.50633	519.95501	Unknown	Unknown	spp	NA	0	NA	NA	End	Analysis	NA	NA
NCB678	0	NCB678_L73.avi	11226	3.12145	0	783.0496	318.47661	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	Analysis	NA	NA
NCB678	1	NCB678_L73.avi	11558	3.21376	0.09231	723.08634	817.93254	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	2	NCB678_L73.avi	11558	3.21376	0.09231	905.32762	855.53863	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB678	3	NCB678_L73.avi	12338	3.43064	0.3092	333.91304	618.15016	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	4	NCB678_L73.avi	12338	3.43064	0.3092	443.25781	622.85092	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	5	NCB678_L73.avi	13427	3.73344	0.612	745.4256	863.76496	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	6	NCB678_L73.avi	13427	3.73344	0.612	902.97612	821.45811	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	7	NCB678_L73.avi	13428	3.73372	0.61228	958.23637	807.35582	Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing	NA	Analysis	NA	NA
NCB678	8	NCB678_L73.avi	13707	3.8113	0.68985	951.18187	786.20239	Lethrinidae	Lethrinus	spp	NA	1	J	Passing	NA	Analysis	NA	NA
NCB678	9	NCB678_L73.avi	14634	4.06906	0.94761	1426.18494	723.9173	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	10	NCB678_L73.avi	14634	4.06906	0.94761	1530.8267	797.9543	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	11	NCB678_L73.avi	14634	4.06906	0.94761	1496.72994	826.15887	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	12	NCB678_L73.avi	16901	4.69941	1.57796	1368.57318	606.39826	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	13	NCB678_L73.avi	17327	4.81786	1.69641	1555.51745	801.47987	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	14	NCB678_L73.avi	17327	4.81786	1.69641	1516.7177	793.25354	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	15	NCB678_L73.avi	17327	4.81786	1.69641	1564.92345	846.13711	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	16	NCB678_L73.avi	17327	4.81786	1.69641	980.57563	755.64744	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	17	NCB678_L73.avi	17327	4.81786	1.69641	833.60686	890.79434	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	18	NCB678_L73.avi	17327	4.81786	1.69641	812.44336	909.59739	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	19	NCB678_L73.avi	17327	4.81786	1.69641	1076.98714	901.37106000000006	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	20	NCB678_L73.avi	18302	5.08896	1.96752	1771.85548	594.64635	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	21	NCB678_L73.avi	18302	5.08896	1.96752	1723.64972	600.52231	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	22	NCB678_L73.avi	18302	5.08896	1.96752	1614.30496	618.15016	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	23	NCB678_L73.avi	18302	5.08896	1.96752	1590.78996	621.67573	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	24	NCB678_L73.avi	18302	5.08896	1.96752	1550.81445	614.62459	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	25	NCB678_L73.avi	18302	5.08896	1.96752	1561.3962	593.47116	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	26	NCB678_L73.avi	18302	5.08896	1.96752	1634.29271	567.61697	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	27	NCB678_L73.avi	18302	5.08896	1.96752	1419.13043	579.36888	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	28	NCB678_L73.avi	18302	5.08896	1.96752	1541.40845	645.17954	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	29	NCB678_L73.avi	18302	5.08896	1.96752	1583.73546	642.82916	Microdesmidae	Ptereleotris	monoptera	37435020	1	AD	Passing	NA	Analysis	NA	NA
NCB678	30	NCB678_L73.avi	19148	5.3242	2.20275	1726.00122	663.98259	Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing	NA	Analysis	NA	NA
NCB678	31	NCB678_L73.avi	19735	5.48742	2.36597	1644.87446	822.6333	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	Analysis	NA	NA
NCB678	32	NCB678_L73.avi	22264	6.19062	3.06917	1613.12921	802.65506	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing	NA	Analysis	NA	NA
NCB678	33	NCB678_L73.avi	24192	6.72671	3.60526	1596.66871	780.32644	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	34	NCB678_L73.avi	24192	6.72671	3.60526	1479.09369	766.22416	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	35	NCB678_L73.avi	24192	6.72671	3.60526	1432.06369	772.10011	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	36	NCB678_L73.avi	24192	6.72671	3.60526	1454.40294	738.01959	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	37	NCB678_L73.avi	24192	6.72671	3.60526	1415.60318	718.04135	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	38	NCB678_L73.avi	24192	6.72671	3.60526	1375.62768	734.49402	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	39	NCB678_L73.avi	25421	7.06844	3.94699	1432.06369	757.99782	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	40	NCB678_L73.avi	25421	7.06844	3.94699	1428.53644	723.9173	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	41	NCB678_L73.avi	25421	7.06844	3.94699	1392.08818	749.77149	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	42	NCB678_L73.avi	25421	7.06844	3.94699	1396.79118	715.69097	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	43	NCB678_L73.avi	25421	7.06844	3.94699	1359.16718	634.60283	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	44	NCB678_L73.avi	25421	7.06844	3.94699	1373.27618	655.75626	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	45	NCB678_L73.avi	25421	7.06844	3.94699	1309.78567	607.57345	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	46	NCB678_L73.avi	25421	7.06844	3.94699	1629.58971	800.30468	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	47	NCB678_L73.avi	25421	7.06844	3.94699	1356.81568	700.41349	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	48	NCB678_L73.avi	31027	8.62721	5.50577	1082.86589	613.4494	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	49	NCB678_L73.avi	31027	8.62721	5.50577	1055.82364	713.34059	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	50	NCB678_L73.avi	31027	8.62721	5.50577	1386.20943	726.26768	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	51	NCB678_L73.avi	31027	8.62721	5.50577	1385.03368	705.11425	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	52	NCB678_L73.avi	31027	8.62721	5.50577	1430.88794	746.24592	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	53	NCB678_L73.avi	31027	8.62721	5.50577	1313.31292	973.05767	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	54	NCB678_L73.avi	31027	8.62721	5.50577	1503.78445	847.3123	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	55	NCB678_L73.avi	31027	8.62721	5.50577	1594.31721	776.80087	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	56	NCB678_L73.avi	33719	9.37574	6.25429	1120.4899	606.39826	Labridae	Choerodon	cauteroma	37384005	1	AD	Passing	NA	Analysis	NA	NA
NCB678	57	NCB678_L73.avi	34603	9.62154	6.50009	1534.35395	844.96192	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	58	NCB678_L73.avi	34603	9.62154	6.50009	1439.11819	765.04897	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	59	NCB678_L73.avi	34603	9.62154	6.50009	1457.93019	729.79325	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	60	NCB678_L73.avi	34603	9.62154	6.50009	1413.25168	714.51578	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	61	NCB678_L73.avi	34603	9.62154	6.50009	1386.20943	727.44287	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	62	NCB678_L73.avi	34603	9.62154	6.50009	1374.45193	700.41349	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	63	NCB678_L73.avi	34603	9.62154	6.50009	1481.44519	486.52884	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	64	NCB678_L73.avi	34603	9.62154	6.50009	1081.69014	757.99782	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	65	NCB678_L73.avi	34603	9.62154	6.50009	1528.4752	549.98912	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	66	NCB678_L73.avi	39734	11.04824	7.92679	333.91304	255.01632	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB678	67	NCB678_L73.avi	39788	11.06325	7.94181	1895.30925	331.4037	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB678	68	NCB678_L73.avi	39788	11.06325	7.94181	39.97551	124.57018	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB678	69	NCB678_L73.avi	43302	12.04034	8.91889	177.53827	438.34603	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	70	NCB678_L73.avi	43302	12.04034	8.91889	319.80404	360.78346	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	71	NCB678_L73.avi	43302	12.04034	8.91889	494.99081	486.52884	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	72	NCB678_L73.avi	43302	12.04034	8.91889	509.09982	432.47008	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	73	NCB678_L73.avi	43302	12.04034	8.91889	748.95285	513.55822	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	74	NCB678_L73.avi	43302	12.04034	8.91889	1283.91917	243.26442	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	75	NCB678_L73.avi	43302	12.04034	8.91889	864.17636	649.8803	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	76	NCB678_L73.avi	46467	12.92038	9.79894	759.5346	182.15452	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	77	NCB678_L73.avi	46467	12.92038	9.79894	1020.55113	283.22089	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	78	NCB678_L73.avi	46467	12.92038	9.79894	1101.67789	397.21436	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	79	NCB678_L73.avi	46467	12.92038	9.79894	1233.36191	373.71055	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	80	NCB678_L73.avi	46467	12.92038	9.79894	1009.96938	434.82046	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	81	NCB678_L73.avi	46467	12.92038	9.79894	1147.53215	524.13493	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	82	NCB678_L73.avi	46467	12.92038	9.79894	1246.29516	565.26659	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	83	NCB678_L73.avi	46467	12.92038	9.79894	1484.97244	552.3395	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	84	NCB678_L73.avi	47467	13.19844	10.07699	1811.83099	679.26007	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	85	NCB678_L73.avi	47467	13.19844	10.07699	1589.61421	646.35473	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	86	NCB678_L73.avi	47467	13.19844	10.07699	1500.2572	735.66921	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	87	NCB678_L73.avi	47467	13.19844	10.07699	1401.49418	748.5963	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	88	NCB678_L73.avi	47467	13.19844	10.07699	1283.91917	642.82916	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	89	NCB678_L73.avi	47467	13.19844	10.07699	1262.75566	609.92383	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	90	NCB678_L73.avi	47467	13.19844	10.07699	1288.62217	596.99674	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	91	NCB678_L73.avi	47467	13.19844	10.07699	939.42437	720.39173	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	92	NCB678_L73.avi	47467	13.19844	10.07699	1062.87814	766.22416	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	93	NCB678_L73.avi	47467	13.19844	10.07699	1119.31415	654.58107	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	Analysis	NA	NA
NCB678	94	NCB678_L73.avi	48313	13.43367	10.31223	209.28353	349.03156	Balistidae	Pseudobalistes	fuscus	37465027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	95	NCB678_L73.avi	49201	13.68058	10.55914	110.52051	894.31991	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB678	96	NCB678_L73.avi	49236	13.69032	10.56887	365.6583	77.56257	Serranidae	Plectropomus	spp	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB678	97	NCB678_L73.avi	50753	14.11213	10.99068	696.04409	781.50163	Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing	NA	Analysis	NA	NA
NCB678	98	NCB678_L73.avi	50753	14.11213	10.99068	767.76485	746.24592	Mullidae	Parupeneus	barberinoides	37355021	1	AD	Passing	NA	Analysis	NA	NA
NCB678	99	NCB678_L73.avi	52949	14.72273	11.60129	804.2131	470.07617	Labridae	Choerodon	schoenleinii	37384010	1	AD	Passing	NA	Analysis	NA	NA
NCB678	100	NCB678_L73.avi	57327	15.94006	12.81861	717.20759	773.2753	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	Analysis	NA	NA
NCB678	101	NCB678_L73.avi	57433	15.96953	12.84809	1503.6705	817.26588	Labridae	Coris	caudimacula	37384092	1	AD	Passing	NA	Analysis	NA	NA
NCB678	102	NCB678_L73.avi	57433	15.96953	12.84809	1579.26105	810.29064	Labridae	Coris	caudimacula	37384092	1	AD	Passing	NA	Analysis	NA	NA
NCB678	103	NCB678_L73.avi	60476	16.81565	13.69421	1086.39314	334.92927	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB678	104	NCB678_L73.avi	60476	16.81565	13.69421	1243.94366	484.17845	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB678	105	NCB678_L73.avi	61071	16.9811	13.85965	1315.66442	535.88683	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Feeding	NA	Analysis	NA	NA
NCB678	106	NCB678_L73.avi	63336	17.61089	14.48945	1489.67544	797.9543	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB678	107	NCB678_L73.avi	63336	17.61089	14.48945	1486.1481900000001	777.97606	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB678	108	NCB678_L73.avi	63336	17.61089	14.48945	1468.51194	762.69859	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB678	109	NCB678_L73.avi	70366	19.56562	16.44417	1587.26271	350.20675	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	110	NCB678_L73.avi	70366	19.56562	16.44417	1644.87446	531.18607	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	111	NCB678_L73.avi	73095	20.32443	17.20298	1435.59094	326.70294	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	112	NCB678_L73.avi	73095	20.32443	17.20298	1240.41641	470.07617	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	113	NCB678_L73.avi	73095	20.32443	17.20298	987.63013	229.16213	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	114	NCB678_L73.avi	73095	20.32443	17.20298	948.83037	70.51143	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	115	NCB678_L73.avi	73095	20.32443	17.20298	1225.13166	71.68662	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	116	NCB678_L73.avi	73095	20.32443	17.20298	1519.0692	85.7889	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	117	NCB678_L73.avi	73095	20.32443	17.20298	737.19535	163.35147	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	118	NCB678_L73.avi	73095	20.32443	17.20298	435.02756	70.51143	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	119	NCB678_L73.avi	73095	20.32443	17.20298	538.49357	39.95647	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB678	120	NCB678_L73.avi	73095	20.32443	17.20298	78.77526	235.03808	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
