FAMILY	GENUS	SPECIES	CAAB CODE
Triphoridae	Coriophora	purpurea	24185131
Parastacidae	Cherax	neocarinatus	28795068
Cerithiidae	Cacozeliana	granarium	24076001
Calliopiidae	Membrilopus	kensleyi	28449001
Porcellanidae	Pachycheles	garciaensis	28843013
Fasciolariidae	Dolicholatirus	acus	24202076
Chirostylidae	Uroptychus	laperousazi	28842022
Glacidorbidae	Tasmodorbis	punctatus	24495019
Pectinidae	Mimachlamys	funebris	23270033
Turritellidae	Colpospira	cordismei	24079015
Gnathiidae	Caecognathia	leptanilla	28202011
Munidopsidae	Galacantha	trachynotus	28840039
Galatheidae	Phylladiorhynchus	pusillus	28840042
Callipallenidae	Oropallene	dolichodera	33011012
Nacellidae	Cellana	turbator	24002008
Gynodiastylidae	Gynodiastylis	subtilis	28099078
Hydrobiidae	Phrantela	angulifera	24111181
Colossendeidae	Rhopalorhynchus	kroyeri	33014016
Alpheidae	Alpheus	rapax	28765076
Leucothoidae	Anamixis	bazimut	28463002
Ocypodidae	Ocypode	convexa	28960031
Mitridae	Strigatella	amaura	24211025
Alpheidae	Alpheus	pareuchirus	28765070
Hydrobiidae	Austropyrgus	tumidus	24111109
Aoridae	Bemlos	australis	28549012
Columbellidae	Zafra	troglodytes	24203021
Ampeliscidae	Ampelisca	acinaces	28525001
Expanathuridae	Coralanthura	endeavourae	28207001
Melitidae	Melita	matilda	28540052
Phoxocephalidae	Tipimegus	stebbingi	28401085
Cucumariidae	Trachythyone	nelladana	25408054
Solariellidae	Spectamen	cinctum	24046059
Callianassidae	Biffarius	limosus	28803011
Ampeliscidae	Byblis	mildura	28525015
Trichopeltariidae	Trichopeltarion	timorense	28901001
Cypraeidae	Purpuradusta	gracilis	24155062
Cypraeidae	Arestorides	argus	24155017
Cypraeidae	Erronea	errones	24155002
Pericosmidae	Pericosmus	porphyrocardius	25303001
Ophidiasteridae	Tamaria	hirsuta	25125046
Aoridae	Bemlos	arkoolus	28549011
Paramelitidae	Austrocrangonyx	barringtonensis	28435008
Cerithiopsidae	Clathropsis	darwinensis	24186034
Eulimidae	Eulima	petterdi	24195106
Triphoridae	Nanaphora	rufozonata	24185142
Triphoridae	Opimaphora	integra	24185147
Epitoniidae	Amaea	splendida	24191059
Eumunididae	Eumunida	capillata	28844003
Chelidae	Myuchelys	latisternum	39006019
Chelidae	Rheodytes	leukops	39006022
Nassariidae	Phos	hirasei	24202217
Nephropidae	Thaumastochelopsis	brucei	28786015
Rissoidae	Powellisetia	simillima	24108067
Epitoniidae	Epifungium	twilae	24191067
Naticidae	Tanea	picta	24165073
Cassidae	Phalium	muangmani	24171031
Terebridae	Hastula	solida	24221023
Ischnochitonidae	Ischnochiton	australis	23115051
Echinolampadidae	Echinolampas	ovata	25281001
Pasiphaeidae	Pasiphaea	barnardi	28745004
Triphoridae	Bouchetriphora	aspergata	24185023
Astropectinidae	Bathybiaster	loripes	25111024
Colubrariidae	Colubraria	muricata	24202188
Plagusiidae	Guinusia	dentipes	28935010
Solasteridae	Solaster	longoi	25136010
Hyperiidae	Hyperia	spinigera	28570003
Nannastacidae	Scherocumella	sheardi	28093037
Cucumariidae	Trachythyone	bouvetensis	25408049
Phtisicidae	Dodecas	grandimanus	28593002
Cymothoidae	Norileca	triangulata	28223063
Photidae	Gammaropsis	persetosus	28546007
Eulimidae	Melanella	cuspidata	24195051
Alpheidae	Alpheus	paracrinitus	28765067
Buccinidae	Caducifer	truncata	24202179
Nuculanidae	Propeleda	longicaudata	23207027
Naticidae	Natica	arachnoidea	24165012
Calliostomatidae	Selastele	retiarium	24047009
Pycnogonidae	Pycnogonum	platylophum	33017002
Limidae	Lima	vulgaris	23250020
Solecurtidae	Solecurtus	philippinarum	23358003
Munidopsidae	Munidopsis	concava	28840083
Munidopsidae	Munidopsis	bispinoculata	28840079
Parabathynellidae	Brevisomabathynella	magna	28012026
Parabathynellidae	Brevisomabathynella	jundeensis	28012030
Paratanaidae	Bathytanais	greebo	28120012
Ocypodidae	Gelasimus	jocelynae	28960051
Macrophthalmidae	Macrophthalmus	pistrosinus	28964019
Tanaidae	Zeuxoides	rimuwhero	28122027
Cerithiidae	Pseudovertagus	aluco	24076044
Xanthidae	Atergatopsis	alcocki	28920155
Desmosomatidae	Whoia	victoriensis	28315006
Munidopsidae	Munidopsis	teretis	28840094
Gynodiastylidae	Gynodiastylis	robusta	28099073
Galeommatidae	Ephippodontomorpha	hirsutus	23315070
Nannastacidae	Campylaspis	hirsuta	28093050
Nannastacidae	Campylaspis	edenensis	28093047
Aoridae	Globosolembos	lunatus	28549028
Eulimidae	Sabinella	munita	24195072
Hydrobiidae	Nanocochlea	pupoidea	24111195
Anthuridae	Apanthura	stipa	28205027
Sphaeromatidae	Cilicaeopsis	glebosa	28226041
Volutidae	Harpovoluta	charcoti	24207019
Phliantidae	Gabophlias	olono	28482001
Dexaminidae	Paradexamine	lanacoura	28517017
Sphaeromatidae	Sphaeroma	quoianum	28226163
Mytilidae	Arcuatula	arcuatula	23220051
Hipponicidae	Sabia	conica	24130003
Volutidae	Notopeplum	translucidum	24207075
Propeamussiidae	Parvamussium	squalidulum	23271015
Ungulinidae	Cycladicama	subquadrata	23308004
Nannosquillidae	Victoriasquilla	poorei	28047016
Colomastigidae	Colomastix	lunalilo	28466007
Colomastigidae	Colomastix	plumosa	28466008
Cyclochlamydidae	Cyclochlamys	transenna	23271029
Parapseudidae	Longiflagrum	amphibium	28114004
Iphimediidae	Iphimedia	lisae	28489011
Ochlesidae	Ochlesis	morgani	28492010
Bolttsiidae	Bolttsia	myersi	28506001
Serolidae	Brucerolis	howensis	28225036
Oziidae	Ozius	rugulosus	28914008
Maeridae	Glossomaera	octodens	28539020
Serolidae	Brucerolis	osheai	28225038
Cebocaridae	Metacyphocaris	helgae	28432001
Lithodidae	Lithodes	jessica	28836013
Paramunnidae	Pentaceration	globopleonis	28332038
Paramunnidae	Pentaceration	simplex	28332041
Paramunnidae	Pentaceration	tasmaniensis	28332044
Mysidae	Euchaetomera	oculata	28086150
Mysidae	Tenagomysis	robusta	28086158
Conorbidae	Benthofascis	lozoueti	24223006
Eusiridae	Rhachotropis	levantis	28445025
Parastacidae	Ombrastacoides	professorum	28795140
Paguridae	Pagurodes	inarmatus	28835048
Palaemonidae	Periclimenes	sarkanae	28756232
Crangonidae	Philocheras	triangulus	28781022
Asterinidae	Meridiastra	oriens	25140043
Assimineidae	Suterilla	climoi	24113015
Desmosomatidae	Oecidiobranchus	nowrae	28315003
Ophiacanthidae	Ophiacantha	placida	25185061
Terebridae	Terebra	caddeyi	24221042
Marginellidae	Dentimargo	walkeri	24210051
Ophiuridae	Ophiomastus	meridionalis	25176053
Cirolanidae	Eurylana	arcuata	28220020
Triphoridae	Nototriphora	unicarinata	24185071
Columbellidae	Mitrella	tayloriana	24203033
Triphoridae	Nanaphora	leucomys	24185038
Iphimediidae	Gnathiphimedia	sexdentata	28489007
Conidae	Conus	gabelishi	24222056
Paguridae	Goreopagurus	poorei	28835038
Conidae	Conus	tulipa	24222124
Conidae	Conus	monachus	24222080
Strombidae	Tridentarius	dentatus	24125014
Terebridae	Duplicaria	fictilis	24221012
Neoleptonidae	Neolepton	antipodum	23321009
Fissurellidae	Parmaphorella	mawsoni	24040057
Diogenidae	Calcinus	argus	28827025
Fasciolariidae	Peristernia	reincarnata	24202108
Phoxocephalidae	Birubius	banksi	28401096
Mathildellidae	Platypilumnus	soelae	28917004
Photidae	Latigammaropsis	hestia	28546018
Dexaminidae	Paradexamine	aequiserrata	28517034
Dexaminidae	Paradexamine	levitelson	28517036
Acteonidae	Pupa	tragulata	24302014
Ringiculidae	Ringicula	australis	24307002
Juliidae	Berthelinia	australis	24368003
Xanthidae	Liagore	rubromaculata	28920179
Pectinidae	Talochlamys	gemmulata	23270066
Goniasteridae	Pentagonaster	stibarus	25122038
Akeridae	Akera	soluta	24386001
Grapsidae	Pachygrapsus	planifrons	28932016
Phoxocephalidae	Birubius	parvus	28401100
Lysianassidae	Azotostoma	fusta	28405044
Lysianassidae	Pseudambasia	acuticaudata	28405045
Maeridae	Elasmopus	bollonsi	28539045
Maeridae	Mallacoota	chandaniae	28539057
Palaemonidae	Onycocaris	balssi	28756261
Endevouridae	Ensayara	ursus	28407003
Stenothoidae	Metopoides	typicus	28470030
Maeridae	Elasmopus	caeteri	28539074
Kalliapseudidae	Cristapseudes	unicus	28111009
Cancellariidae	Brocchinia	septentrionalis	24215058
Mangeliidae	Heterocithara	seriliola	24218096
Horaiclavidae	Epideira	flindersi	24220303
Pseudomelatomidae	Funa	tayloriana	24220311
Raphitomidae	Austrodaphnella	clathrata	24217035
Raphitomidae	Daphnella	arafurensis	24217037
Raphitomidae	Daphnella	boholensis	24217040
Mangeliidae	Eucithara	novaehollandiae	24218013
Mangeliidae	Antiguraleus	infandus	24218111
Mangeliidae	Antiguraleus	fenestratus	24218119
Asterinidae	Aquilonastra	corallicola	25140046
Galeommatidae	Lepirodes	formosus	23315016
Eulimidae	Echineulima	thanuumi	24195015
Munidopsidae	Munidopsis	verrilli	28840095
Condylocardiidae	Austrocardiella	pouli	23326069
Xanthidae	Actaeodes	tomentosus	28920011
Strombidae	Thersistrombus	thersites	24125035
Costellariidae	Pusia	lauta	24213056
Turbinellidae	Tudivasum	armigerum	24201013
Marginellidae	Austroginella	georgiana	24210012
Hydrobiidae	Austropyrgus	daylesfordensis	24111079
Olividae	Oliva	panniculata	24208052
Turridae	Xenuroturris	kingae	24220120
Munidopsidae	Munidopsis	subsquamosa	28840060
Costellariidae	Vexillum	rugosum	24213075
Cancellariidae	Tritonoharpa	ansonae	24215040
Scyllaridae	Galearctus	umbilicatus	28821023
Littorinidae	Bembicium	nanum	24095010
Marginellidae	Volvarina	infans	24210103
Acmaeidae	Pectinodonta	kapalae	24012001
Stichasteridae	Allostichaster	palmula	25154027
Lysianassidae	Waldeckia	enoei	28405048
Maeridae	Mallacoota	subcarinata	28539063
Philinidae	Philine	beachportensis	24322006
Hypothalassiidae	Hypothalassia	armata	28916002
Propeamussiidae	Propeamussium	meridionale	23271010
Penaeidae	Parapenaeus	longipes	28711082
Crangonidae	Philocheras	japonicus	28781033
Inachidae	Prosphoracheus	galatheae	28880078
Callianassidae	Rayllianassa	sahul	28803029
Paguridae	Turleania	albatrossae	28835051
Grapsidae	Grapsus	tenuicrustatus	28932007
Grapsidae	Metopograpsus	frontalis	28932010
Axiidae	Acanthaxius	pilocheirus	28801024
Galatheidae	Galathea	consobrina	28840097
Polyceridae	Kaloplocamus	acutus	24424007
Polyceridae	Plocamopherus	maculatus	24424009
Phoxichilidiidae	Anoplodactylus	spinirostrum	33015016
Costellariidae	Vexillum	infaustum	24213055
Coenobitidae	Birgus	latro	28828002
Squillidae	Anchisquilloides	mcneilli	28051009
Cymothoidae	Anilocra	pomacentri	28223020
Sphaeromatidae	Chitonopsis	spatulifrons	28226031
Munidopsidae	Munidopsis	kensleyi	28840057
Idoteidae	Euidotea	peronii	28284009
Capulidae	Sirius	desponsus	24140019
Costellariidae	Vexillum	stainforthii	24213040
Chirostylidae	Uroptychodes	nowra	28842028
Palaemonidae	Bruceonia	ardeae	28756193
Physetocarididae	Physetocaris	microphthalma	28775001
Nassariidae	Nassarius	oneratus	24202156
Nannosquillidae	Pullosquilla	pardus	28047014
Iulopididae	Iulopis	loveni	28569001
Glaucidae	Glaucilla	marginata	24463002
Mitridae	Nebularia	ferruginea	24211037
Munididae	Agononida	marini	28840044
Palaemonidae	Palaemon	australis	28756032
Callochitonidae	Callochiton	steinenii	23115014
Amphisopidae	Paramphisopus	montanus	28289013
Stegocephalidae	Tetradeion	dampieri	28490019
Albuneidae	Leucolepidopa	sunda	28845012
Albuneidae	Albunea	bulla	28845014
Dorippidae	Dorippe	frascone	28870008
Leucosiidae	Arcania	muricata	28876083
Leucosiidae	Urashima	pustuloides	28876084
Varunidae	Cyclograpsus	insularum	28933003
Macrophthalmidae	Macrophthalmus	milloti	28964008
Myriotrochidae	Prototrochus	taniae	25433004
Ampithoidae	Cymadusa	cavimana	28553021
Inachidae	Pleistacantha	oryx	28880170
Ampithoidae	Ampithoe	geographe	28553030
Ampithoidae	Ampithoe	katae	28553033
Ampithoidae	Ampithoe	parakava	28553037
Hypothalassiidae	Hypothalassia	acerba	28916001
Oziidae	Lydia	annulipes	28914005
Oziidae	Ozius	deplanatus	28914006
Architectonicidae	Solatisonax	injussa	24231046
Raphitomidae	Nepotilla	finlayi	24217077
Raphitomidae	Nepotilla	microscopica	24217079
Raphitomidae	Nepotilla	mimica	24217080
Raphitomidae	Nepotilla	tropicalis	24217086
Raphitomidae	Nepotilla	vera	24217087
Volutidae	Amoria	benthalis	24207119
Raphitomidae	Pseudodaphnella	barnardi	24217095
Clathurellidae	Etrema	glabriplicatum	24220201
Clathurellidae	Etrema	ravella	24220204
Harpidae	Morum	cancellatum	24209014
Raphitomidae	Pseudodaphnella	ramsayi	24217104
Clathurellidae	Glyphostoma	alliteratum	24220220
Marginellidae	Hydroginella	guttula	24210116
Marginellidae	Mesoginella	cracens	24210123
Raphitomidae	Taranis	spirulata	24217116
Raphitomidae	Xanthodaphne	maoria	24217125
Clathurellidae	Paraclathurella	gracilenta	24220224
Endeidae	Endeis	biseriata	33016002
Raphitomidae	Zenepos	totolirata	24217128
Mangeliidae	Pseudorhaphitoma	ditylota	24218036
Cochlespiridae	Aforia	watsoni	24220235
Drilliidae	Clavus	cygneus	24220237
Drilliidae	Iredalea	pupoidea	24220240
Mytilidae	Adipicola	projecta	23220049
Phoxocephalidae	Tipimegus	dinjerrus	28401082
Procellariidae	Procellaria	westlandica	40041021
Sphaeromatidae	Benthosphaera	arkoola	28226010
Terebridae	Duplicaria	evoluta	24221011
Cypraeidae	Monetaria	caputserpentis	24155018
Parthenopidae	Rhinolambrus	turriger	28895029
Callochitonidae	Callochiton	crocinus	23115009
Upogebiidae	Acutigebia	kyphosoma	28805012
Tridacnidae	Tridacna	gigas	23340004
Hydrobatidae	Pelagodroma	marina	40042007
Cirolanidae	Natatolana	bulba	28220051
Mysidae	Haplostylus	queenslandensis	28086012
Cucumariidae	Neocucumis	watasei	25408021
Arcidae	Mabellarca	dautzenbergi	23226033
Turridae	Xenuroturris	millepunctata	24220121
Parastacidae	Engaewa	similis	28795114
Dexaminidae	Syndexamine	nuttoo	28517030
Crangonidae	Pontocaris	propensalata	28781017
Palaemonidae	Periclimenaeus	kottae	28756228
Limidae	Limaria	fragilis	23250001
Gynodiastylidae	Eogynodiastylis	aganaktikos	28099009
Mytilidae	Exosiperna	relata	23220060
Maeridae	Paraceradocus	gibber	28539071
Crangonidae	Lissosabinea	beresfordi	28781026
Maeridae	Mallacoota	euroka	28539059
Mangeliidae	Eucithara	moraria	24218023
Mangeliidae	Antiguraleus	rossianus	24218129
Clathurellidae	Lienardia	gracilis	24220144
Mitromorphidae	Mitromorpha	angusta	24219008
Mitromorphidae	Mitromorpha	multicostata	24219009
Raphitomidae	Kermia	lutea	24217004
Clathurellidae	Lienardia	farsilis	24220145
Mitromorphidae	Mitromorpha	proles	24219012
Mitromorphidae	Mitromorpha	bassiana	24219017
Mitromorphidae	Mitromorpha	axiscalpta	24219018
Mitromorphidae	Mitromorpha	regis	24219019
Architectonicidae	Heliacus	caelatus	24231020
Architectonicidae	Heliacus	enoshimensis	24231021
Raphitomidae	Austropusilla	profundis	24217002
Raphitomidae	Exomilus	cylindricus	24217058
Architectonicidae	Heliacus	stramineus	24231029
Volutidae	Zygomelon	zodion	24207094
Volutidae	Athleta	pisororum	24207097
Architectonicidae	Spirolaxis	cornuarietis	24231038
Dynomenidae	Metadynomene	tanensis	28853005
Solemyidae	Solemya	australis	23216001
Astriclypeidae	Sculpsitechinus	auritus	25273001
Tellinidae	Tellina	pulcherrima	23355013
Ophiotrichidae	Macrophiothrix	rhabdota	25192020
Goniasteridae	Tosia	australis	25122031
Veneridae	Dosinia	victoriae	23380013
Thysanoteuthidae	Thysanoteuthis	rhombus	23637001
Mactridae	Mactra	maculata	23345012
Pseudomelatomidae	Inquisitor	dampierius	24220050
Drilliidae	Splendrillia	candidula	24220055
Parthenopidae	Pseudolambrus	calappoides	28895021
Euphausiidae	Stylocheiron	elongatum	28702022
Drilliidae	Paracuneus	immaculatus	24220047
Bursidae	Bursa	condita	24170008
Costellariidae	Vexillum	millecostatum	24213061
Ovulidae	Crenavolva	striatula	24156034
Cymothoidae	Tetragonocephalon	lutianus	28223069
Planorbidae	Isidorella	egregia	24492012
Leucothoidae	Anamixis	tangaroa	28463005
Mytilidae	Modiolus	trailii	23220040
Fissurellidae	Diodora	lincolnensis	24040002
Hydrobiidae	Phrantela	conica	24111184
Paramunnidae	Austronanus	dubius	28332019
Anatidae	Cygnus	atratus	40071002
Majidae	Schizophrys	dama	28880028
Leptocheliidae	Leptochelia	savignyi	28123001
Assimineidae	Cryptassiminea	insolata	24113009
Ophiotrichidae	Ophiothela	danae	25192033
Ophiactidae	Ophiactis	picteti	25190011
Colomastigidae	Yulumara	armadillicta	28466002
Majidae	Leptomithrax	gaimardii	28880010
Leptanthuridae	Accalathura	sehima	28209010
Mytilidae	Stavelia	subdistorta	23220032
Strombidae	Dolomena	variabilis	24125004
Veneridae	Clementia	papyracea	23380134
Littorinidae	Nodilittorina	pyramidalis	24095007
Cypraeidae	Erronea	xanthodon	24155004
Axiidae	Axius	werribee	28801005
Mytilidae	Xenostrobus	pulex	23220013
Pholadidae	Aspidopholas	tubigera	23401007
Ophiotrichidae	Ophiothrix	plana	25192045
Phliantidae	Iphiplateia	whiteleggei	28482002
Asterinidae	Anseropoda	macropora	25140002
Pinnotheridae	Ostracotheres	subglobosus	28940012
Diogenidae	Calcinus	vachoni	28827041
Hyalidae	Hyale	humilis	28478007
Scissurellidae	Incisura	auriformis	24037016
Sphaeromatidae	Cilicaeopsis	whiteleggei	28226045
Nassariidae	Nassaria	bombax	24202063
Astropectinidae	Tethyaster	tangaroae	25111022
Gonodactylidae	Gonodactylellus	kume	28036011
Sphaeromatidae	Lekanesphaera	intermedium	28226107
Asteronychidae	Astrodia	tenuispina	25173002
Eulimidae	Paramegadenus	incerta	24195060
Cirolanidae	Neocirolana	hermitensis	28220095
Gorgonocephalidae	Astrothorax	waitei	25171002
Goniasteridae	Anthenoides	epixanthus	25122046
Phoxocephalidae	Leongathus	nootoo	28401066
Ischyroceridae	Cerapus	nudus	28547037
Aoridae	Aoroides	palfreyensis	28549048
Aoridae	Bemlos	gladius	28549050
Aoridae	Globosolembos	varanus	28549055
Ampithoidae	Cymadusa	hoeyae	28553045
Ampithoidae	Paragrubia	edgari	28553049
Goneplacidae	Entricoplax	vestita	28922010
Raninidae	Cosmonotus	grayii	28865006
Asterinidae	Aquilonastra	cepheus	25140007
Toxopneustidae	Nudechinus	gravieri	25242004
Amphisopidae	Synamphisopus	doegi	28289008
Asterinidae	Aquilonastra	scobinata	25140012
Bopyridae	Schizobopyrina	miyakei	28340016
Podoceridae	Podocerus	dentatus	28548005
Zoroasteridae	Zoroaster	macracantha	25152001
Mitridae	Imbricaria	conularis	24211072
Horaiclavidae	Vexitomina	coriorudis	24220083
Crangonidae	Philocheras	candidus	28781018
Oreasteridae	Culcita	schmideliana	25127023
Gorgonocephalidae	Astrosierra	amblyconus	25171017
Veneridae	Pitar	curnowae	23380165
Diogenidae	Clibanarius	taeniatus	28827021
Squillidae	Harpiosquilla	stephensoni	28051039
Squillidae	Lophosquilla	costata	28051044
Mytilidae	Gregariella	coralliophaga	23220054
Photidae	Latigammaropsis	atlantica	28546003
Hymenosomatidae	Elamenopsis	lineata	28885015
Cystiscidae	Cystiscus	cymbalum	24210026
Parapseudidae	Pseudohalmyrapseudes	aquadulcis	28114003
Leucosiidae	Ebalia	longimana	28876042
Conidae	Conus	litteratus	24222071
Ophiotrichidae	Macrophiothrix	melanosticta	25192062
Gorgonocephalidae	Astrothrombus	vecors	25171021
Palaemonidae	Coralliocaris	brevirostris	28756055
Bodotriidae	Glyphocuma	serventyi	28091070
Nuculidae	Ennucula	orekta	23201023
Glyphocrangonidae	Glyphocrangon	elephas	28780008
Ophiacanthidae	Ophioplinthaca	bythiaspis	25185077
Matutidae	Izanami	curtispina	28877007
Ophiotrichidae	Ophiogymna	funesta	25192068
Chasmocarcinidae	Tenagopelta	brachyphallus	28919004
Xanthidae	Actiomera	erythra	28920186
Goneplacidae	Pycnoplax	suruguensis	28922029
Hydrobiidae	Austropyrgus	pagodoides	24111117
Hydrobiidae	Austropyrgus	bullerensis	24111078
Paratanaidae	Bathytanais	arenamans	28120009
Nannastacidae	Scherocumella	clavata	28093033
Hydrobiidae	Dalhousia	harrisi	24111138
Semelidae	Abra	sibogai	23356022
Carditidae	Beguina	semiorbiculata	23325012
Octopodidae	Macroctopus	maorum	23659003
Buccinidae	Engina	spica	24202182
Pallenopsidae	Pallenopsis	cidaribatus	33020010
Gorgonocephalidae	Astroclon	suensoni	25171015
Mactridae	Spisula	trigonella	23345004
Pectinidae	Mirapecten	rastellum	23270049
Arcidae	Barbatia	scazon	23226022
Synaptidae	Synaptula	macra	25431020
Ophiocomidae	Breviturma	doederleini	25178009
Penaeidae	Kishinouyepenaeopsis	maxillipedo	28711076
Parastacidae	Engaeus	curvisuturus	28795081
Pectinidae	Cryptopecten	nux	23270015
Xanthidae	Palapedia	rastripes	28920104
Galatheidae	Galathea	subsquamata	28840021
Cerithiidae	Clypeomorus	petrosa	24076038
Pectinidae	Decatopecten	strangei	23270013
Velutinidae	Mysticoncha	wilsonae	24161003
Gorgonocephalidae	Astrohamma	tuberculatum	25171025
Triphoridae	Mastonia	iris	24185105
Turbinidae	Astralium	pileolum	24045007
Rhynchocinetidae	Rhynchocinetes	durbanensis	28752010
Dromiidae	Haledromia	bicavernosa	28852028
Ophiotrichidae	Ophiothrix	vitrea	25192072
Laganidae	Laganum	boninense	25266011
Paracucumidae	Crucella	scotiae	25403003
Psolidae	Psolus	carolineae	25404025
Condylocardiidae	Condylocardia	pectinata	23326029
Scinidae	Scina	borealis	28561001
Anthuridae	Apanthura	drosera	28205020
Scyphacidae	Actaecia	nasuta	28259014
Nannastacidae	Campylaspis	roscida	28093009
Philobryidae	Philobrya	rubra	23232006
Columbellidae	Euplica	scripta	24203051
Amaryllididae	Amaryllis	macrophthalma	28404007
Tainisopidae	Pygolabis	paraburdoo	28211006
Parastacidae	Engaewa	reducta	28795113
Parastacidae	Euastacus	alienus	28795117
Mysidae	Haplostylus	pacificus	28086011
Poromyidae	Poromya	undosa	23430005
