Sample	Genus	Species	Count	Length	Precision	Range	Family
10dAC4-3	Trachinops	noarlungae	26	59.9805	1.5267	1385.6969	Plesiopidae
10dAC4-3	Trachinops	noarlungae	27	41.5919	1.5244	1580.3072	Plesiopidae
10dAC4-3	Trachinops	noarlungae	28	42.0017	1.2277	1408.453	Plesiopidae
10dAC4-3	Trachinops	noarlungae	29	36.1326	0.8948	1371.1866	Plesiopidae
10dAC4-3	Trachinops	noarlungae	30	39.7407	0.8733	1370.5829	Plesiopidae
10dAC4-3	Trachinops	noarlungae	31	60.8714	1.7625	1812.4589	Plesiopidae
10dAC4-3	Trachinops	noarlungae	32	48.6985	1.3504	1693.2487	Plesiopidae
10dAC4-3	Trachinops	noarlungae	33	36.6251	1.4183	1691.6311	Plesiopidae
10dAC4-3	Trachinops	noarlungae	34	45.2641	3.3678	1791.8654	Plesiopidae
10dAC4-3	Trachinops	noarlungae	35	30.116	1.5435	1723.8404	Plesiopidae
10dAC4-3	Trachinops	noarlungae	36	72.8543	4.7398	2150.6763	Plesiopidae
10dAC4-3	Trachinops	noarlungae	1	42.1959	0.5034	759.2787	Plesiopidae
10dAC4-3	Trachinops	noarlungae	1	68.4732	0.5695	740.1294	Plesiopidae
10dAC4-4	Ophthalmolepis	lineolatus	1	315.9439	1.4538	1677.0423	Labridae
10dAC4-4	Austrolabrus	maculatus	1	117.7219	2.1854	2244.4724	Labridae
10dAC4-4	Olisthops	cyanomelas	1	266.3538	3.9795	4409.3739	Odacidae
10dAC4-4	Coris	auricularis	1	134.2524	29.0572	5860.9421	Labridae
10dAC4-4	Parma	mccullochi	1	139.2217	18.0339	5795.0758	Pomacentridae
10dAC4-4	Notolabrus	parilus	1	269.2556	2.4993	2801.5116	Labridae
10dAC4-1	Parma	mccullochi	1	185.8509	6.8117	3054.5392	Pomacentridae
10dAC4-2	Chelmonops	curiosus	1	94.4083	5.7792	3528.3078	Chaetodontidae
10dAC4-2	Parma	mccullochi	1	189.4906	12.5822	3262.5551	Pomacentridae
10dAC4-2	Coris	auricularis	1	95.5442	5.9053	3941.1982	Labridae
10dAC4-2	Coris	auricularis	1	96.0222	11.4465	3190.4771	Labridae
10dAC4-2	Coris	auricularis	1	53.6393	8.1501	3344.2317	Labridae
10dAC4-2	Coris	auricularis	1	84.5272	5.9085	3177.1893	Labridae
10dAC4-2	Coris	auricularis	2	79.0146	4.7739	2856.7511	Labridae
10dAC4-2	Trachinops	noarlungae	1	49.546	10.9175	3046.6918	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	44.9329	9.5822	3233.1844	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	42.6087	7.5761	3011.6532	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	59.8532	12.382	3099.1724	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	35.9605	9.145	2710.8947	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	36.3328	4.2724	2617.5108	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	38.8189	4.3661	2681.629	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	59.7027	9.1812	3106.5402	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	50.0481	6.1633	2828.2024	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	40.1612	6.8736	2513.8053	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	71.7467	11.9792	3523.7617	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	65.268	8.3787	3273.1503	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	45.8852	7.4288	3554.0918	Plesiopidae
10dAC4-2	Trachinops	noarlungae	7	62.1835	11.8627	3410.328	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	38.9289	5.5173	2377.4432	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	36.4602	3.3084	2504.7378	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	39.381	7.4006	2432.9354	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	35.6992	4.8529	2387.2645	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	19.4397	4.4108	2326.0764	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	37.5743	6.5931	2344.9627	Plesiopidae
10dAC4-2	Trachinops	noarlungae	7	34.2856	5.3259	2289.3457	Plesiopidae
10dAC4-2	Trachinops	noarlungae	8	22.6856	4.5821	2496.7498	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	45.7223	5.9734	2350.6182	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	37.3368	4.1511	2212.4722	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	31.7113	5.3201	2302.7329	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	41.5388	6.0215	2134.5199	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	42.0599	5.9686	2357.4922	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	36.294	5.7022	2185.4372	Plesiopidae
10dAC4-2	Meuschenia	galii	1	207.9982	7.4553	3278.9618	Monacanthidae
10dAC4-2	Trachinops	noarlungae	1	51.7994	6.2435	2641.0605	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	31.9866	2.6396	2542.2656	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	47.0945	7.8595	2531.1556	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	50.5825	4.2262	2898.311	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	39.2302	9.2585	2921.4228	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	50.5388	11.1024	2888.7007	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	41.4238	8.141	2833.6911	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	77.1048	5.1434	3273.3453	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	61.283	5.1642	2611.9817	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	70.6079	6.4243	2665.116	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	81.556	4.9066	2878.84	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	62.669	4.3561	2502.77	Plesiopidae
10dAC4-3	Parma	mccullochi	1	221.2467	2.7384	2113.6806	Pomacentridae
10dAC4-3	Ophthalmolepis	lineolatus	1	140.0536	3.0181	2437.2327	Labridae
10dAC4-3	Coris	auricularis	1	110.8486	2.5973	1789.4254	Labridae
10dAC4-3	Coris	auricularis	1	87.4507	1.5011	2400.2157	Labridae
10dAC4-3	Coris	auricularis	2	60.4464	1.1668	1642.9237	Labridae
10dAC4-3	Coris	auricularis	1	78.3843	1.3353	1621.7735	Labridae
10dAC4-3	Notolabrus	parilus	1	147.8072	2.2148	1705.1302	Labridae
10dAC4-3	Trachinops	noarlungae	1	54.7048	1.5875	1549.6775	Plesiopidae
10dAC4-3	Trachinops	noarlungae	2	63.3177	1.6554	1762.3027	Plesiopidae
10dAC4-3	Trachinops	noarlungae	3	42.192	2.9081	1811.835	Plesiopidae
10dAC4-3	Trachinops	noarlungae	4	46.3689	1.3708	1751.8002	Plesiopidae
10dAC4-3	Trachinops	noarlungae	5	67.9099	2.4695	1698.2331	Plesiopidae
10dAC4-3	Trachinops	noarlungae	6	62.971	2.6329	2126.8056	Plesiopidae
10dAC4-3	Trachinops	noarlungae	7	67.9467	3.0059	1944.0669	Plesiopidae
10dAC4-3	Trachinops	noarlungae	8	69.5467	3.2735	1983.7633	Plesiopidae
10dAC4-3	Trachinops	noarlungae	9	43.2337	2.8156	1811.1324	Plesiopidae
10dAC4-3	Trachinops	noarlungae	10	46.6894	1.0373000000000001	1536.8809	Plesiopidae
10dAC4-3	Trachinops	noarlungae	11	41.7246	1.2961	1655.8751	Plesiopidae
10dAC4-3	Trachinops	noarlungae	12	42.3979	1.3493	1718.1357	Plesiopidae
10dAC4-3	Trachinops	noarlungae	13	36.8945	1.7681	1680.0076	Plesiopidae
10dAC4-3	Trachinops	noarlungae	14	45.841	1.6141	1681.2513	Plesiopidae
10dAC4-3	Trachinops	noarlungae	15	32.9865	1.8278	1620.9901	Plesiopidae
10dAC4-3	Trachinops	noarlungae	16	42.5026	1.0201	1546.5524	Plesiopidae
10dAC4-3	Trachinops	noarlungae	17	33.0336	1.0311	1534.8897	Plesiopidae
10dAC4-3	Trachinops	noarlungae	18	44.0254	1.1267	1629.2488	Plesiopidae
10dAC4-3	Trachinops	noarlungae	19	50.2206	1.2017	1717.7564	Plesiopidae
10dAC4-3	Trachinops	noarlungae	20	47.6529	1.469	1632.0063	Plesiopidae
10dAC4-3	Trachinops	noarlungae	21	59.9154	2.483	1729.5905	Plesiopidae
10dAC4-3	Trachinops	noarlungae	22	47.3442	1.1093	1738.9281	Plesiopidae
10dAC4-3	Trachinops	noarlungae	23	46.2869	2.4918	1877.6091	Plesiopidae
10dAC4-3	Trachinops	noarlungae	24	34.6487	1.8164	1628.4625	Plesiopidae
10dAC4-3	Trachinops	noarlungae	25	73.812	2.6411	1572.6756	Plesiopidae
10dAC4-3	Trachinops	noarlungae	26	59.9805	1.5267	1385.6969	Plesiopidae
10dAC4-3	Trachinops	noarlungae	27	41.5919	1.5244	1580.3072	Plesiopidae
10dAC4-3	Trachinops	noarlungae	28	42.0017	1.2277	1408.453	Plesiopidae
10dAC4-3	Trachinops	noarlungae	29	36.1326	0.8948	1371.1866	Plesiopidae
10dAC4-3	Trachinops	noarlungae	30	39.7407	0.8733	1370.5829	Plesiopidae
10dAC4-3	Trachinops	noarlungae	31	60.8714	1.7625	1812.4589	Plesiopidae
10dAC4-3	Trachinops	noarlungae	32	48.6985	1.3504	1693.2487	Plesiopidae
10dAC4-3	Trachinops	noarlungae	33	36.6251	1.4183	1691.6311	Plesiopidae
10dAC4-3	Trachinops	noarlungae	34	45.2641	3.3678	1791.8654	Plesiopidae
10dAC4-3	Trachinops	noarlungae	35	30.116	1.5435	1723.8404	Plesiopidae
10dAC4-3	Trachinops	noarlungae	36	72.8543	4.7398	2150.6763	Plesiopidae
10dAC4-3	Trachinops	noarlungae	1	42.1959	0.5034	759.2787	Plesiopidae
10dAC4-3	Trachinops	noarlungae	1	68.4732	0.5695	740.1294	Plesiopidae
10dAC4-4	Ophthalmolepis	lineolatus	1	315.9439	1.4538	1677.0423	Labridae
10dAC4-4	Austrolabrus	maculatus	1	117.7219	2.1854	2244.4724	Labridae
10dAC4-4	Olisthops	cyanomelas	1	266.3538	3.9795	4409.3739	Odacidae
10dAC4-4	Coris	auricularis	1	134.2524	29.0572	5860.9421	Labridae
10dAC4-4	Parma	mccullochi	1	139.2217	18.0339	5795.0758	Pomacentridae
10dAC4-4	Notolabrus	parilus	1	269.2556	2.4993	2801.5116	Labridae
10dAC4-5	Coris	auricularis	1	64.5773	5.8992000000000004	2132.6507	Labridae
10dAC4-5	Ophthalmolepis	lineolatus	1	133.1703	20.9815	4221.6772	Labridae
10dAC4-5	Parma	mccullochi	1	234.9797	13.5114	4006.3643	Pomacentridae
10dAC4-1	Parma	mccullochi	1	185.8509	6.8117	3054.5392	Pomacentridae
10dAC4-2	Chelmonops	curiosus	1	94.4083	5.7792	3528.3078	Chaetodontidae
10dAC4-2	Parma	mccullochi	1	189.4906	12.5822	3262.5551	Pomacentridae
10dAC4-2	Coris	auricularis	1	95.5442	5.9053	3941.1982	Labridae
10dAC4-2	Coris	auricularis	1	96.0222	11.4465	3190.4771	Labridae
10dAC4-2	Coris	auricularis	1	53.6393	8.1501	3344.2317	Labridae
10dAC4-2	Coris	auricularis	1	84.5272	5.9085	3177.1893	Labridae
10dAC4-2	Coris	auricularis	2	79.0146	4.7739	2856.7511	Labridae
10dAC4-2	Trachinops	noarlungae	1	49.546	10.9175	3046.6918	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	44.9329	9.5822	3233.1844	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	42.6087	7.5761	3011.6532	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	59.8532	12.382	3099.1724	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	35.9605	9.145	2710.8947	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	36.3328	4.2724	2617.5108	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	38.8189	4.3661	2681.629	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	59.7027	9.1812	3106.5402	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	50.0481	6.1633	2828.2024	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	40.1612	6.8736	2513.8053	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	71.7467	11.9792	3523.7617	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	65.268	8.3787	3273.1503	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	45.8852	7.4288	3554.0918	Plesiopidae
10dAC4-2	Trachinops	noarlungae	7	62.1835	11.8627	3410.328	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	38.9289	5.5173	2377.4432	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	36.4602	3.3084	2504.7378	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	39.381	7.4006	2432.9354	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	35.6992	4.8529	2387.2645	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	19.4397	4.4108	2326.0764	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	37.5743	6.5931	2344.9627	Plesiopidae
10dAC4-2	Trachinops	noarlungae	7	34.2856	5.3259	2289.3457	Plesiopidae
10dAC4-2	Trachinops	noarlungae	8	22.6856	4.5821	2496.7498	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	45.7223	5.9734	2350.6182	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	37.3368	4.1511	2212.4722	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	31.7113	5.3201	2302.7329	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	41.5388	6.0215	2134.5199	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	42.0599	5.9686	2357.4922	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	36.294	5.7022	2185.4372	Plesiopidae
10dAC4-2	Meuschenia	galii	1	207.9982	7.4553	3278.9618	Monacanthidae
10dAC4-2	Trachinops	noarlungae	1	51.7994	6.2435	2641.0605	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	31.9866	2.6396	2542.2656	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	47.0945	7.8595	2531.1556	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	50.5825	4.2262	2898.311	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	39.2302	9.2585	2921.4228	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	50.5388	11.1024	2888.7007	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	41.4238	8.141	2833.6911	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	77.1048	5.1434	3273.3453	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	61.283	5.1642	2611.9817	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	70.6079	6.4243	2665.116	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	81.556	4.9066	2878.84	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	62.669	4.3561	2502.77	Plesiopidae
10dAC4-3	Parma	mccullochi	1	221.2467	2.7384	2113.6806	Pomacentridae
10dAC4-3	Ophthalmolepis	lineolatus	1	140.0536	3.0181	2437.2327	Labridae
10dAC4-3	Coris	auricularis	1	110.8486	2.5973	1789.4254	Labridae
10dAC4-3	Coris	auricularis	1	87.4507	1.5011	2400.2157	Labridae
10dAC4-3	Coris	auricularis	2	60.4464	1.1668	1642.9237	Labridae
10dAC4-3	Coris	auricularis	1	78.3843	1.3353	1621.7735	Labridae
10dAC4-3	Notolabrus	parilus	1	147.8072	2.2148	1705.1302	Labridae
10dAC4-3	Trachinops	noarlungae	1	54.7048	1.5875	1549.6775	Plesiopidae
10dAC4-3	Trachinops	noarlungae	2	63.3177	1.6554	1762.3027	Plesiopidae
10dAC4-3	Trachinops	noarlungae	3	42.192	2.9081	1811.835	Plesiopidae
10dAC4-3	Trachinops	noarlungae	4	46.3689	1.3708	1751.8002	Plesiopidae
10dAC4-3	Trachinops	noarlungae	5	67.9099	2.4695	1698.2331	Plesiopidae
10dAC4-3	Trachinops	noarlungae	6	62.971	2.6329	2126.8056	Plesiopidae
10dAC4-3	Trachinops	noarlungae	7	67.9467	3.0059	1944.0669	Plesiopidae
10dAC4-3	Trachinops	noarlungae	8	69.5467	3.2735	1983.7633	Plesiopidae
10dAC4-3	Trachinops	noarlungae	9	43.2337	2.8156	1811.1324	Plesiopidae
10dAC4-3	Trachinops	noarlungae	10	46.6894	1.0373000000000001	1536.8809	Plesiopidae
10dAC4-3	Trachinops	noarlungae	11	41.7246	1.2961	1655.8751	Plesiopidae
10dAC4-3	Trachinops	noarlungae	12	42.3979	1.3493	1718.1357	Plesiopidae
10dAC4-3	Trachinops	noarlungae	13	36.8945	1.7681	1680.0076	Plesiopidae
10dAC4-3	Trachinops	noarlungae	14	45.841	1.6141	1681.2513	Plesiopidae
10dAC4-3	Trachinops	noarlungae	15	32.9865	1.8278	1620.9901	Plesiopidae
10dAC4-3	Trachinops	noarlungae	16	42.5026	1.0201	1546.5524	Plesiopidae
10dAC4-3	Trachinops	noarlungae	17	33.0336	1.0311	1534.8897	Plesiopidae
10dAC4-3	Trachinops	noarlungae	18	44.0254	1.1267	1629.2488	Plesiopidae
10dAC4-3	Trachinops	noarlungae	19	50.2206	1.2017	1717.7564	Plesiopidae
10dAC4-3	Trachinops	noarlungae	20	47.6529	1.469	1632.0063	Plesiopidae
10dAC4-3	Trachinops	noarlungae	21	59.9154	2.483	1729.5905	Plesiopidae
10dAC4-3	Trachinops	noarlungae	22	47.3442	1.1093	1738.9281	Plesiopidae
10dAC4-3	Trachinops	noarlungae	23	46.2869	2.4918	1877.6091	Plesiopidae
10dAC4-3	Trachinops	noarlungae	24	34.6487	1.8164	1628.4625	Plesiopidae
10dAC4-3	Trachinops	noarlungae	25	73.812	2.6411	1572.6756	Plesiopidae
10dAC4-3	Trachinops	noarlungae	26	59.9805	1.5267	1385.6969	Plesiopidae
10dAC4-3	Trachinops	noarlungae	27	41.5919	1.5244	1580.3072	Plesiopidae
10dAC4-3	Trachinops	noarlungae	28	42.0017	1.2277	1408.453	Plesiopidae
10dAC4-3	Trachinops	noarlungae	29	36.1326	0.8948	1371.1866	Plesiopidae
10dAC4-3	Trachinops	noarlungae	30	39.7407	0.8733	1370.5829	Plesiopidae
10dAC4-3	Trachinops	noarlungae	31	60.8714	1.7625	1812.4589	Plesiopidae
10dAC4-3	Trachinops	noarlungae	32	48.6985	1.3504	1693.2487	Plesiopidae
10dAC4-3	Trachinops	noarlungae	33	36.6251	1.4183	1691.6311	Plesiopidae
10dAC4-3	Trachinops	noarlungae	34	45.2641	3.3678	1791.8654	Plesiopidae
10dAC4-3	Trachinops	noarlungae	35	30.116	1.5435	1723.8404	Plesiopidae
10dAC4-3	Trachinops	noarlungae	36	72.8543	4.7398	2150.6763	Plesiopidae
10dAC4-3	Trachinops	noarlungae	1	42.1959	0.5034	759.2787	Plesiopidae
10dAC4-3	Trachinops	noarlungae	1	68.4732	0.5695	740.1294	Plesiopidae
10dAC4-4	Ophthalmolepis	lineolatus	1	315.9439	1.4538	1677.0423	Labridae
10dAC4-4	Austrolabrus	maculatus	1	117.7219	2.1854	2244.4724	Labridae
10dAC4-4	Olisthops	cyanomelas	1	266.3538	3.9795	4409.3739	Odacidae
10dAC4-4	Coris	auricularis	1	134.2524	29.0572	5860.9421	Labridae
10dAC4-4	Parma	mccullochi	1	139.2217	18.0339	5795.0758	Pomacentridae
10dAC4-4	Notolabrus	parilus	1	269.2556	2.4993	2801.5116	Labridae
10dAC4-5	Coris	auricularis	1	64.5773	5.8992000000000004	2132.6507	Labridae
10dAC4-5	Ophthalmolepis	lineolatus	1	133.1703	20.9815	4221.6772	Labridae
10dAC4-5	Parma	mccullochi	1	234.9797	13.5114	4006.3643	Pomacentridae
10dAC4-6	Pseudolabrus	biserialis	1	155.8816	15.0203	4796.1102	Labridae
10dAC4-6	Notolabrus	parilus	1	304.4333	1.3996	1678.7552	Labridae
10dAC4-6	Ophthalmolepis	lineolatus	1	279.4096	1.5216	1490.3025	Labridae
10dAC4-6	Parupeneus	spilurus	1	256.6932	20.0663	5628.1694	Mullidae
10dAC4-6	Parupeneus	spilurus	2	118.461	11.2347	4063.3452	Mullidae
10dAC4-6	Coris	auricularis	1	91.3704	3.5952	2235.9994	Labridae
10dAC4-6	Coris	auricularis	2	79.5064	1.9623	2176.7539	Labridae
10dAC4-6	Coris	auricularis	3	72.0997	4.4271	2244.7343	Labridae
10dAC4-6	Parma	mccullochi	1	214.2888	2.5572	1849.8963	Pomacentridae
10dAC4-1	Parma	mccullochi	1	185.8509	6.8117	3054.5392	Pomacentridae
10dAC4-2	Chelmonops	curiosus	1	94.4083	5.7792	3528.3078	Chaetodontidae
10dAC4-2	Parma	mccullochi	1	189.4906	12.5822	3262.5551	Pomacentridae
10dAC4-2	Coris	auricularis	1	95.5442	5.9053	3941.1982	Labridae
10dAC4-2	Coris	auricularis	1	96.0222	11.4465	3190.4771	Labridae
10dAC4-2	Coris	auricularis	1	53.6393	8.1501	3344.2317	Labridae
10dAC4-2	Coris	auricularis	1	84.5272	5.9085	3177.1893	Labridae
10dAC4-2	Coris	auricularis	2	79.0146	4.7739	2856.7511	Labridae
10dAC4-2	Trachinops	noarlungae	1	49.546	10.9175	3046.6918	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	44.9329	9.5822	3233.1844	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	42.6087	7.5761	3011.6532	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	59.8532	12.382	3099.1724	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	35.9605	9.145	2710.8947	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	36.3328	4.2724	2617.5108	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	38.8189	4.3661	2681.629	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	59.7027	9.1812	3106.5402	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	50.0481	6.1633	2828.2024	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	40.1612	6.8736	2513.8053	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	71.7467	11.9792	3523.7617	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	65.268	8.3787	3273.1503	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	45.8852	7.4288	3554.0918	Plesiopidae
10dAC4-2	Trachinops	noarlungae	7	62.1835	11.8627	3410.328	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	38.9289	5.5173	2377.4432	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	36.4602	3.3084	2504.7378	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	39.381	7.4006	2432.9354	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	35.6992	4.8529	2387.2645	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	19.4397	4.4108	2326.0764	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	37.5743	6.5931	2344.9627	Plesiopidae
10dAC4-2	Trachinops	noarlungae	7	34.2856	5.3259	2289.3457	Plesiopidae
10dAC4-2	Trachinops	noarlungae	8	22.6856	4.5821	2496.7498	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	45.7223	5.9734	2350.6182	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	37.3368	4.1511	2212.4722	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	31.7113	5.3201	2302.7329	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	41.5388	6.0215	2134.5199	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	42.0599	5.9686	2357.4922	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	36.294	5.7022	2185.4372	Plesiopidae
10dAC4-2	Meuschenia	galii	1	207.9982	7.4553	3278.9618	Monacanthidae
10dAC4-2	Trachinops	noarlungae	1	51.7994	6.2435	2641.0605	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	31.9866	2.6396	2542.2656	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	47.0945	7.8595	2531.1556	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	50.5825	4.2262	2898.311	Plesiopidae
10dAC4-2	Trachinops	noarlungae	5	39.2302	9.2585	2921.4228	Plesiopidae
10dAC4-2	Trachinops	noarlungae	6	50.5388	11.1024	2888.7007	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	41.4238	8.141	2833.6911	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	77.1048	5.1434	3273.3453	Plesiopidae
10dAC4-2	Trachinops	noarlungae	1	61.283	5.1642	2611.9817	Plesiopidae
10dAC4-2	Trachinops	noarlungae	2	70.6079	6.4243	2665.116	Plesiopidae
10dAC4-2	Trachinops	noarlungae	3	81.556	4.9066	2878.84	Plesiopidae
10dAC4-2	Trachinops	noarlungae	4	62.669	4.3561	2502.77	Plesiopidae
10dAC4-3	Parma	mccullochi	1	221.2467	2.7384	2113.6806	Pomacentridae
10dAC4-3	Ophthalmolepis	lineolatus	1	140.0536	3.0181	2437.2327	Labridae
10dAC4-3	Coris	auricularis	1	110.8486	2.5973	1789.4254	Labridae
10dAC4-3	Coris	auricularis	1	87.4507	1.5011	2400.2157	Labridae
10dAC4-3	Coris	auricularis	2	60.4464	1.1668	1642.9237	Labridae
10dAC4-3	Coris	auricularis	1	78.3843	1.3353	1621.7735	Labridae
10dAC4-3	Notolabrus	parilus	1	147.8072	2.2148	1705.1302	Labridae
10dAC4-3	Trachinops	noarlungae	1	54.7048	1.5875	1549.6775	Plesiopidae
10dAC4-3	Trachinops	noarlungae	2	63.3177	1.6554	1762.3027	Plesiopidae
10dAC4-3	Trachinops	noarlungae	3	42.192	2.9081	1811.835	Plesiopidae
10dAC4-3	Trachinops	noarlungae	4	46.3689	1.3708	1751.8002	Plesiopidae
10dAC4-3	Trachinops	noarlungae	5	67.9099	2.4695	1698.2331	Plesiopidae
10dAC4-3	Trachinops	noarlungae	6	62.971	2.6329	2126.8056	Plesiopidae
10dAC4-3	Trachinops	noarlungae	7	67.9467	3.0059	1944.0669	Plesiopidae
10dAC4-3	Trachinops	noarlungae	8	69.5467	3.2735	1983.7633	Plesiopidae
10dAC4-3	Trachinops	noarlungae	9	43.2337	2.8156	1811.1324	Plesiopidae
10dAC4-3	Trachinops	noarlungae	10	46.6894	1.0373000000000001	1536.8809	Plesiopidae
10dAC4-3	Trachinops	noarlungae	11	41.7246	1.2961	1655.8751	Plesiopidae
10dAC4-3	Trachinops	noarlungae	12	42.3979	1.3493	1718.1357	Plesiopidae
10dAC4-3	Trachinops	noarlungae	13	36.8945	1.7681	1680.0076	Plesiopidae
10dAC4-3	Trachinops	noarlungae	14	45.841	1.6141	1681.2513	Plesiopidae
10dAC4-3	Trachinops	noarlungae	15	32.9865	1.8278	1620.9901	Plesiopidae
10dAC4-3	Trachinops	noarlungae	16	42.5026	1.0201	1546.5524	Plesiopidae
10dAC4-3	Trachinops	noarlungae	17	33.0336	1.0311	1534.8897	Plesiopidae
10dAC4-3	Trachinops	noarlungae	18	44.0254	1.1267	1629.2488	Plesiopidae
10dAC4-3	Trachinops	noarlungae	19	50.2206	1.2017	1717.7564	Plesiopidae
10dAC4-3	Trachinops	noarlungae	20	47.6529	1.469	1632.0063	Plesiopidae
10dAC4-3	Trachinops	noarlungae	21	59.9154	2.483	1729.5905	Plesiopidae
