"campaignid","opcode","family","genus","species","length_mm","number","range","rms","precision","code"
"2022-05_PtCloates_stereo-BRUVS",17,"Acanthuridae","Naso","fageni",NA,2,7670.78193,3.18506,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",17,"Carangidae","Turrum","fulvoguttatum",734.83526,1,3707.74662,4.06253,7.04215,37337037
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Cirrhitichthys","aprinus",63.82039,1,1916.3927,4.36259,4.17056,37374001
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Cirrhitichthys","aprinus",61.36075,1,1848.23402,2.02739,2.51279,37374001
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Paracirrhites","forsteri",77.14721,1,2152.88029,0.9047,3.20189,37374010
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Paracirrhites","forsteri",88.10512,1,2307.43484,3.72225,7.59353,37374010
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Paracirrhites","forsteri",71.67608,1,2152.31614,2.7776,4.47304,37374010
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Paracirrhites","forsteri",NA,1,1954.61761,5.07809,NA,37374010
"2022-05_PtCloates_stereo-BRUVS",17,"Cirrhitidae","Paracirrhites","forsteri",NA,1,2155.49021,2.0641,NA,37374010
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Gymnocranius","euanus",442.38992,1,3031.70823,4.50896,12.50185,37351022
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Gymnocranius","sp1",369.46178,1,1293.30079,2.41626,1.66583,NA
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Lethrinus","miniatus",462.69914,1,1699.87302,2.85989,2.48371,37351009
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Lethrinus","miniatus",473.1413,1,2632.78263,5.60857,10.85619,37351009
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Lethrinus","rubrioperculatus",348.09879,1,3087.89925,10.67537,13.84403,37351012
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Lethrinus","rubrioperculatus",349.94665,1,1691.96974,4.7081,2.36066,37351012
"2022-05_PtCloates_stereo-BRUVS",17,"Lethrinidae","Lethrinus","rubrioperculatus",374.02102,1,2863.23721,5.17265,9.40179,37351012
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",48.77016,1,1408.5991,3.38919,2.38273,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",48.31279,1,1577.7211,4.99223,3.42541,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",35.23575,1,1690.23072,2.6626,3.44863,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",51.25288,1,1546.32601,0.77984,2.59868,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1639.77734,5.43983,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1608.61656,0.41119,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1725.85616,0.21079,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1820.66991,2.7196,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1754.57874,2.21935,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1872.14981,3.70694,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1651.56549,2.17489,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Mullidae","Upeneus","moluccensis",NA,1,1886.10897,1.38514,NA,37355003
"2022-05_PtCloates_stereo-BRUVS",17,"Nemipteridae","Pentapodus","nagasakiensis",85.95975,1,1080.90964,1.70345,1.30974,37347012
"2022-05_PtCloates_stereo-BRUVS",17,"Pinguipedidae","Parapercis","nebulosa",54.65317,1,1395.71809,3.29015,1.22544,37390005
"2022-05_PtCloates_stereo-BRUVS",17,"Scombridae","Scomberomorus","spp",902.55769,1,6345.51041,12.05592,47.14921,NA
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",46.45236,1,2406.87526,4.85319,4.57116,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",52.63324,1,2311.55432,4.2435,3.70892,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",46.7314,1,2370.15441,5.48112,3.60795,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2473.63958,14.56133,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2720.9025,5.01078,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2803.34456,5.72821,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2360.7785,9.97262,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2887.60638,1.89867,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2658.82523,3.63506,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2443.46394,6.83674,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2829.60304,3.67315,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2650.46656,5.46414,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2398.24714,4.76321,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2371.97721,2.72088,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2431.5061,3.11001,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2389.2494,2.97028,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2579.07307,4.18644,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2749.79413,3.88529,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2520.93768,2.11546,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2528.76294,3.72915,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2438.70726,4.27643,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2573.14206,2.95794,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2815.99427,3.43867,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,3340.45135,4.28099,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,3145.74424,1.45842,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,3206.93411,4.23099,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,2434.54658,1.29784,NA,2
"2022-05_PtCloates_stereo-BRUVS",17,"Sus","Sus","sus",NA,1,3234.53783,2.40743,NA,2
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1808.69867,5.05607,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1507.1673,1.093,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1422.63303,0.87601,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1324.38135,0.60959,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1446.09813,2.29622,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1802.45134,3.49947,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1300.29632,0.95668,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1182.70043,0.6913,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1072.82439,1.83661,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,975.79063,1.20225,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,1040.98834,2.13779,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Decapterus","spp",NA,1,985.82195,1.10289,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Platycaranx","chrysophrys",500.39402,1,2526.97842,17.4003,3.65904,37337011
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Platycaranx","chrysophrys",421.84298,1,2629.98538,19.74981,3.45938,37337011
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Platycaranx","chrysophrys",444.31867,1,2435.43098,19.82284,4.56936,37337011
"2022-05_PtCloates_stereo-BRUVS",18,"Carangidae","Turrum","fulvoguttatum",721.90429,1,2005.2223,9.54691,2.3786,37337037
"2022-05_PtCloates_stereo-BRUVS",18,"Labridae","Coris","caudimacula",67.03924,1,1639.67419,2.32177,1.37371,37384092
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Gymnocranius","sp1",378.46342,1,2008.44019,12.35966,4.25736,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Gymnocranius","sp1",448.75363,1,2201.37722,17.38564,3.66539,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Gymnocranius","sp1",NA,2,5106.08216,14.24277,NA,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Lethrinus","miniatus",491.69897,1,1695.4917,9.77047,2.12516,37351009
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Lethrinus","miniatus",519.07413,1,1588.84203,15.6402,1.96994,37351009
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Lethrinus","nebulosus",460.97062,1,1747.37396,8.50684,1.65019,37351008
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Lethrinus","nebulosus",575.95357,1,4273.96395,19.79861,28.42917,37351008
"2022-05_PtCloates_stereo-BRUVS",18,"Lethrinidae","Lethrinus","rubrioperculatus",343.24055,1,2781.61114,11.96152,3.94515,37351012
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Lutjanus","sebae",505.74319,1,1283.26957,3.74204,1.44689,37346004
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Pristipomoides","sp1",501.24982,1,1418.03423,5.38276,1.65809,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Pristipomoides","sp1",479.15807,1,2274.86705,14.5871,3.33003,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Pristipomoides","sp1",449.7703,1,1772.8645,6.01059,2.52482,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Pristipomoides","sp1",517.34125,1,1104.50366,1.47152,1.03706,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Pristipomoides","sp1",492.15864,1,1791.77973,4.75778,4.06549,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Lutjanidae","Pristipomoides","sp1",463.23318,1,2470.19702,11.13861,2.03782,NA
"2022-05_PtCloates_stereo-BRUVS",18,"Nemipteridae","Pentapodus","nagasakiensis",55.2291,1,1652.42449,1.8217,2.20423,37347012
"2022-05_PtCloates_stereo-BRUVS",18,"Nemipteridae","Pentapodus","nagasakiensis",62.62229,1,1500.29911,1.17158,1.28775,37347012
"2022-05_PtCloates_stereo-BRUVS",18,"Nemipteridae","Pentapodus","nagasakiensis",64.07273,1,1157.72586,0.55048,1.30905,37347012
"2022-05_PtCloates_stereo-BRUVS",18,"Nemipteridae","Pentapodus","nagasakiensis",59.10072,1,2148.51912,3.19771,4.44402,37347012
"2022-05_PtCloates_stereo-BRUVS",18,"Pinguipedidae","Parapercis","nebulosa",40.56262,1,1005.32861,2.30808,0.92722,37390005
"2022-05_PtCloates_stereo-BRUVS",18,"Sparidae","Argyrops","spinifer",337.3898,1,1099.13746,6.55939,1.1706,37353006
"2022-05_PtCloates_stereo-BRUVS",18,"Sparidae","Argyrops","spinifer",NA,1,4111.31961,10.43773,NA,37353006
"2022-05_PtCloates_stereo-BRUVS",19,"Carangidae","Decapterus","spp",268.19873,1,2486.05176,0.43116,9.67486,NA
"2022-05_PtCloates_stereo-BRUVS",19,"Carangidae","Platycaranx","chrysophrys",NA,1,5680.1853,10.15114,NA,37337011
"2022-05_PtCloates_stereo-BRUVS",19,"Carcharhinidae","Carcharhinus","albimarginatus",633.30211,1,2869.60492,11.28565,5.13086,37018027
"2022-05_PtCloates_stereo-BRUVS",19,"Chaetodontidae","Heniochus","acuminatus",NA,1,5206.3899,14.95452,NA,37365011
"2022-05_PtCloates_stereo-BRUVS",19,"Chaetodontidae","Heniochus","acuminatus",NA,1,4617.17438,14.01179,NA,37365011
"2022-05_PtCloates_stereo-BRUVS",19,"Chaetodontidae","Heniochus","acuminatus",NA,1,4847.0175,15.93225,NA,37365011
"2022-05_PtCloates_stereo-BRUVS",19,"Lethrinidae","Gymnocranius","euanus",448.63154,1,1454.35509,3.66505,1.92149,37351022
"2022-05_PtCloates_stereo-BRUVS",19,"Lethrinidae","Lethrinus","miniatus",483.62572,1,1495.15029,5.29779,1.30651,37351009
"2022-05_PtCloates_stereo-BRUVS",19,"Lethrinidae","Lethrinus","miniatus",401.17158,1,1085.49101,0.66967,0.94585,37351009
"2022-05_PtCloates_stereo-BRUVS",19,"Lethrinidae","Lethrinus","miniatus",438.24469,1,967.50983,0.75421,1.18045,37351009
"2022-05_PtCloates_stereo-BRUVS",19,"Lethrinidae","Lethrinus","rubrioperculatus",352.2571,1,1525.85997,11.8502,1.81776,37351012
"2022-05_PtCloates_stereo-BRUVS",19,"Lethrinidae","Lethrinus","rubrioperculatus",367.99846,1,1505.23318,5.75883,1.75703,37351012
"2022-05_PtCloates_stereo-BRUVS",19,"Nemipteridae","Pentapodus","nagasakiensis",162.53031,1,1645.57205,5.48984,2.21293,37347012
"2022-05_PtCloates_stereo-BRUVS",19,"Nemipteridae","Pentapodus","nagasakiensis",139.01876,1,1865.556,5.88729,2.8727,37347012
"2022-05_PtCloates_stereo-BRUVS",19,"Nemipteridae","Pentapodus","nagasakiensis",131.76007,1,2163.36867,7.95274,4.02537,37347012
"2022-05_PtCloates_stereo-BRUVS",19,"Nemipteridae","Pentapodus","nagasakiensis",93.77054,1,1730.12745,3.96867,3.87803,37347012
"2022-05_PtCloates_stereo-BRUVS",19,"Pinguipedidae","Parapercis","nebulosa",NA,1,1403.76169,0.63859,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",19,"Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5167.16188,2.84138,NA,37365080
"2022-05_PtCloates_stereo-BRUVS",19,"Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5792.6007,1.75313,NA,37365080
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",461.78535,1,2713.90122,6.93589,8.77693,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",418.49121,1,1725.8247,1.80524,3.25817,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",468.28655,1,3294.85394,6.64344,4.98333,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",424.86389,1,1722.28404,2.82533,2.36827,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",507.79467,1,2001.94816,3.54073,3.58232,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",402.01342,1,2352.16769,4.95432,5.7664,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",469.0101,1,3034.0286,4.15214,5.38533,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",453.1204,1,3058.11403,13.25872,10.39345,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",431.11951,1,2249.65674,3.40235,5.30259,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",515.94601,1,3734.45702,11.50246,6.7455,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",430.69459,1,2600.54948,6.46167,6.30403,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",423.07651,1,3111.49833,9.82272,8.47874,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",429.05406,1,2702.80752,9.65004,3.205,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",476.30214,1,2179.51151,2.6005,4.49416,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",476.6083,1,3270.0025,9.07009,16.72288,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",371.27197,1,5111.82625,7.82933,15.55374,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",NA,1,5327.32287,8.51869,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",NA,1,2724.25409,4.7224,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",NA,1,3909.14208,0.75443,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Acanthuridae","Naso","fageni",NA,1,2701.84985,5.81453,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",2,"Balistidae","Pseudobalistes","fuscus",394.35405,1,2860.06502,9.08995,3.02549,37465027
"2022-05_PtCloates_stereo-BRUVS",2,"Balistidae","Sufflamen","fraenatum",291.59358,1,1678.79778,7.85752,1.63135,37465014
"2022-05_PtCloates_stereo-BRUVS",2,"Carangidae","Decapterus","spp",NA,2,5410.57431,18.04361,NA,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Carangidae","Decapterus","spp",NA,2,7673.89077,19.29577,NA,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Carangidae","Platycaranx","chrysophrys",351.53697,1,2006.54907,3.31764,2.93137,37337011
"2022-05_PtCloates_stereo-BRUVS",2,"Carcharhinidae","Carcharhinus","albimarginatus",695.97689,1,2683.92606,9.16933,3.87816,37018027
"2022-05_PtCloates_stereo-BRUVS",2,"Chaetodontidae","Heniochus","acuminatus",197.23458,1,2668.09634,7.12866,6.79848,37365011
"2022-05_PtCloates_stereo-BRUVS",2,"Chaetodontidae","Heniochus","acuminatus",215.28882,1,2938.26728,8.43948,6.1279,37365011
"2022-05_PtCloates_stereo-BRUVS",2,"Cirrhitidae","Paracirrhites","forsteri",46.46592,1,821.17696,2.24572,0.66364,37374010
"2022-05_PtCloates_stereo-BRUVS",2,"Cirrhitidae","Paracirrhites","forsteri",60.4172,1,1580.52836,3.70682,3.22517,37374010
"2022-05_PtCloates_stereo-BRUVS",2,"Haemulidae","Diagramma","pictum",359.16284,1,2728.82344,2.77291,6.97232,37350003
"2022-05_PtCloates_stereo-BRUVS",2,"Labridae","Bodianus","solatus",320.60885,1,1827.64961,13.22238,4.60281,37384201
"2022-05_PtCloates_stereo-BRUVS",2,"Labridae","Bodianus","solatus",NA,1,2570.59422,2.27817,NA,37384201
"2022-05_PtCloates_stereo-BRUVS",2,"Labridae","Scarus","ghobban",325.64108,1,2726.71682,18.29862,2.92373,37386001
"2022-05_PtCloates_stereo-BRUVS",2,"Labridae","Unknown","spp",83.84449,1,762.24708,1.62266,0.58748,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Gymnocranius","euanus",453.74353,1,2230.22209,3.33548,6.36868,37351022
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Gymnocranius","sp1",373.72001,1,4050.23275,9.35,7.45107,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","miniatus",506.6198,1,1192.7771,6.13623,1.00597,37351009
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","miniatus",477.85109,1,1050.7936,5.89696,0.99769,37351009
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",373.40922,1,1404.89951,6.52713,1.77565,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",348.59719,1,1880.60215,4.23941,4.12283,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",346.22213,1,2350.00354,3.704,2.20085,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",334.08216,1,1996.36913,5.98139,7.06005,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",NA,1,1673.52121,4.3538,NA,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",NA,1,2134.2583,3.90255,NA,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Lethrinidae","Lethrinus","rubrioperculatus",NA,1,1621.61853,1.57271,NA,37351012
"2022-05_PtCloates_stereo-BRUVS",2,"Malacanthidae","Malacanthus","brevirostris",71.94773,1,1135.07987,1.45284,1.48898,37331009
"2022-05_PtCloates_stereo-BRUVS",2,"Malacanthidae","Malacanthus","latovittatus",NA,1,2756.26418,9.29334,NA,37331010
"2022-05_PtCloates_stereo-BRUVS",2,"Malacanthidae","Malacanthus","latovittatus",NA,1,2515.87626,3.79339,NA,37331010
"2022-05_PtCloates_stereo-BRUVS",2,"Pomacanthidae","Apolemichthys","trimaculatus",NA,1,1802.76026,3.43971,NA,37365016
"2022-05_PtCloates_stereo-BRUVS",2,"Pomacanthidae","Pomacanthus","imperator",318.43442,1,3496.45498,14.29039,7.10809,37365014
"2022-05_PtCloates_stereo-BRUVS",2,"Pomacanthidae","Pomacanthus","semicirculatus",NA,1,5884.21255,12.39854,NA,37365080
"2022-05_PtCloates_stereo-BRUVS",2,"Scaridae","Scarus","sp3",343.77842,1,3679.38851,11.08662,8.66163,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Scaridae","Scarus","sp3",326.74573,1,2558.57835,7.29945,6.19098,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Scaridae","Scarus","sp3",323.09842,1,2326.13193,6.74845,6.32697,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Plectropomus","spp",726.3533,1,1457.67447,2.72521,1.69564,NA
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",60.82892,1,1113.34543,1.09963,1.09899,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",72.06281,1,1220.26557,0.95639,1.32625,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",64.57918,1,1402.177,3.10348,2.23203,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",76.40547,1,1842.16501,5.38538,2.94647,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",58.25218,1,1315.73275,0.28259,1.82095,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",NA,1,1553.25857,2.49097,NA,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",NA,1,2355.5659,4.10384,NA,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",NA,1,1341.15967,0.87613,NA,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",NA,1,1213.75226,0.63996,NA,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",NA,1,1019.47279,2.27645,NA,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Pseudanthias","georgei",NA,4,1180.46857,3.11106,NA,37311093
"2022-05_PtCloates_stereo-BRUVS",2,"Serranidae","Variola","louti",527.56804,1,4094.88764,15.67951,22.53268,37311166
"2022-05_PtCloates_stereo-BRUVS",2,"Tetraodontidae","Arothron","stellatus",NA,1,5112.86074,4.08545,NA,37467014
"2022-05_PtCloates_stereo-BRUVS",20,"Carangidae","Platycaranx","chrysophrys",318.63628,1,1530.98978,2.13272,1.56433,37337011
"2022-05_PtCloates_stereo-BRUVS",20,"Carangidae","Turrum","fulvoguttatum",364.4373,1,4249.06127,8.37768,24.59769,37337037
"2022-05_PtCloates_stereo-BRUVS",20,"Carangidae","Turrum","fulvoguttatum",330.13492,1,4308.94871,17.2173,11.72727,37337037
"2022-05_PtCloates_stereo-BRUVS",20,"Carangidae","Turrum","gymnostethus",408.90055,1,2117.5426,3.84827,7.12286,37337022
"2022-05_PtCloates_stereo-BRUVS",20,"Carangidae","Unknown","sp10",101.25774,1,1194.57124,4.68491,0.99123,NA
"2022-05_PtCloates_stereo-BRUVS",20,"Carcharhinidae","Loxodon","macrorhinus",631.22757,1,2960.84878,3.22305,11.93571,37018005
"2022-05_PtCloates_stereo-BRUVS",20,"Echeneidae","Echeneis","naucrates",327.62046,1,1827.82074,4.53304,2.0862,37336001
"2022-05_PtCloates_stereo-BRUVS",20,"Labridae","Choerodon","sp1",79.40777,1,1293.29444,3.42514,2.01866,NA
"2022-05_PtCloates_stereo-BRUVS",20,"Labridae","Choerodon","sp1",81.26131,1,1683.1706,4.53349,1.42954,NA
"2022-05_PtCloates_stereo-BRUVS",20,"Lethrinidae","Gymnocranius","euanus",447.33911,1,1039.54538,3.16106,0.89802,37351022
"2022-05_PtCloates_stereo-BRUVS",20,"Lethrinidae","Gymnocranius","sp1",376.35305,1,2424.9291,7.86042,4.2165,NA
